tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,feedback.rt,Catch trial answer,Audiogram_none,Audiogram_frequency,Audiogram_time,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,12,0,12,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.2379069000017,None,1301.920777371778,4.0,8.43483356581113e-05,1,"[0.6109062915720588, 0.6109062915720588, 0.6109062915720588, 0.6109062915720588]","[2066.6704115792168, 1841.1940204944915, 1640.3173927062, 1461.3566625052572]",Tone,"[12.0, 11.159676965648323, 10.667652715985808, 10.417032437983572]",False,1604.1872902999166,1607.042582700029,1607.042582700029,1608.2613685999531,['space'],1,3.4705811499152333,4.487508950056508,None,1,None,1,,[0.2588361001107842],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.7519741998985,None,164.93848884661182,3.0,0.000555318596464719,1,"[0.7356475891620295, 0.7356475891620295, 0.7356475891620295, 0.7356475891620295]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[12.652210799972767, 11.994205410041342, 11.489678846650868, 11.48691210644989]",False,1612.3556721000932,1615.6153611000627,1615.6153611000627,1616.8400453999639,['space'],1,3.9854130500461906,5.003283849917352,None,1,None,1,,[0.21579360007308424],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.4170236000791,None,267.9433656340732,3.0,0.00020972419135141431,1,"[0.7845477270211025, 0.4055777255242021, 0.7876704401898538, 0.5210081441062155]","[425.3335804754277, 378.9291416275994, 337.5874865420474, 300.75625902052906]",Tone,"[11.04734342328066, 12.408253094745191, 12.977149928426584, 13.0]",False,1618.4617743999697,1621.4626845000312,1621.4626845000312,1622.7025415000971,['space'],1,3.510598950088024,4.526708250166848,None,1,None,1,,[0.2640724000521004],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.0735424000304,None,,,,,"[0.5807169971705283, 0.5807169971705283, 0.5807169971705283, 0.5807169971705283]","[1258.88326688878, 1586.0935273135995, 1998.3526221644129, 2517.7665337775597]",Major_3rd,"[9.649313447323593, 10.667652715985808, 11.616156682525062, 12.662837838969763]",True,1624.0745717000682,1626.8360659999307,1626.8360659999307,1628.0715922999661,None,1,3.3718980501871556,4.374973650090396,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.5084313000552,None,722.7547229328177,-0.7637813234113481,3.940848369901246e-05,0,"[0.6783851073954044, 0.7137631098097573, 0.5471652284025272, 0.6659148102634171]","[455.3069446669968, 511.0647657203996, 573.6508037492696, 643.9012561907233]",Tone,"[10.105712428777647, 9.0, 7.0199997600909985, 6.0]",False,1629.528791199904,1632.4952313001268,1632.4952313001268,1633.7094054000918,None,0,3.6336974501609802,4.6545929501298815,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.2549678001087,None,672.9927669622775,-0.4162564340666764,4.517676248090198e-05,0,"[0.6266768394456261, 0.6266768394456261, 0.6266768394456261, 0.6266768394456261]","[135.60351373268273, 6408.366323509633, 2320.7795777786023, 314.1006434127321]",None,"[14.392904251219491, -6.0, 12.55667241725619, 13.0]",False,1635.265248300042,1638.1721799999941,1638.1721799999941,1639.3848329000175,None,0,3.5529670498799533,4.591524749994278,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.9238505000249,None,267.9433656340732,0.0,0.00014847335715060603,1,"[0.5701519300909962, 0.5701519300909962, 0.5701519300909962, 0.5701519300909962]","[2421.383147180234, 363.36565618749586, 755.9800114774631, 1191.7107639997623]",None,"[12.662837838969763, 12.784698087435721, 5.16241742518486, 9.649313447323593]",False,1642.574580800021,1645.3243698999286,1645.3243698999286,1646.561288200086,['space'],1,3.306536499876529,4.339323199819773,None,1,None,1,,[0.669594099977985],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.9961053000297,None,3585.8250624126367,-3.0,5.427801308515984e-05,1,"[0.618341496093227, 0.618341496093227, 0.618341496093227, 0.618341496093227]","[5692.142476247755, 5071.122435561302, 4517.856477374279, 4024.9525444347737]",Tone,"[-8.0, -8.002661085914196, -6.0, -2.1218966447230265]",False,1648.0121595999226,1650.8840952001046,1650.8840952001046,1652.0951700999867,['space'],1,3.5222257499117404,4.542117750039324,None,1,None,1,,[0.23943859990686178],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.6151137000415,None,189.4645708137998,2.0,0.0003824766710234111,1,"[0.47921437475141004, 0.47921437475141004, 0.47921437475141004, 0.47921437475141004]","[954.8416039104168, 637.2803136596312, 425.333580475428, 283.8761072677194]",Perfect_5th,"[7.0, 6.0, 11.04734342328066, 12.884343599480179]",False,1656.3683269000612,1658.8370147000533,1658.8370147000533,1660.0732531999238,['space'],1,2.933693049941212,3.965809549903497,None,1,None,1,,[0.293893399881199],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.409057199955,None,1536.3799036964972,4.562014860488508,8.686810150555815e-05,1,"[0.4561550808108622, 0.4561550808108622, 0.4561550808108622, 0.4561550808108622]","[999.2725707971694, 157.8637230422955, 829.1124475706894, 6937.340149968143]",None,"[7.299366577576018, 12.880741781152295, 5.363737063009177, -4.0]",False,1661.4244270001072,1663.8422304000705,1663.8422304000705,1665.0756801001262,['space'],1,2.858604650013149,3.890363849932328,None,1,None,1,,[0.28166849981062114],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.386480800109,None,1515.7165665103996,3.0,7.01046324244973e-05,0,"[0.7662484327914613, 0.6557940198823176, 0.5526043837983905, 0.41806250421201363]","[3819.3664156416708, 3031.4331330207997, 2406.050072164236, 1909.6832078208352]",Major_3rd,"[0.0, 9.378506373774725, 12.662837838969763, 11.159676965648323]",False,1666.408968700096,1669.4161821999587,1669.4161821999587,1670.6188751999289,None,0,3.431422349764034,4.437799849780276,None,1,None,1,,,,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.925135199912,None,,,,,"[0.7638996300459686, 0.5168665513495515, 0.5839804249056106, 0.7597193892859698]","[786.8863684819137, 525.1836426763928, 350.5180285013218, 233.94271702433616]",Perfect_5th,"[5.363737063009177, 8.00339701779453, 12.784698087435721, 12.0]",True,1671.9443924000952,1674.8529914000537,1674.8529914000537,1676.0891597999725,None,1,3.650648850016296,4.683223650092259,None,1,None,1,,,0,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.6928244999144,None,1908.690224408428,5.159676965648323,0.00012803680963214197,1,"[0.42629600528541683, 0.42629600528541683, 0.42629600528541683, 0.42629600528541683]","[378.7321087634197, 567.4569988006608, 850.2248371262326, 1273.8978904025582]",Perfect_5th,"[12.408253094745191, 7.0199997600909985, 5.81671246552616, 10.0]",False,1677.7082207999192,1680.030341600068,1680.030341600068,1681.2627340001054,['space'],1,2.758392850169912,3.7936988500878215,None,1,None,1,,[0.2680232999846339],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.5740026000421,None,1938.5504091789835,5.616156682525062,0.00013751950938875205,1,"[0.7547080005015494, 0.47090074208539107, 0.6880734287696366, 0.7293105750848966]","[1221.2102334034603, 1370.7621400024154, 1538.6284794120509, 1727.0520745879867]",Tone,"[9.649313447323593, 10.417032437983572, 10.562014860488507, 10.841202016064528]",False,1682.5793389999308,1685.5325019999873,1685.5325019999873,1686.7377671001013,['space'],1,3.6923763500526547,4.725584449945018,None,1,None,1,,[0.4463426999282092],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.3767337000463,None,233.2582478842019,1.0,0.0002247212150770772,1,"[0.5917536126066044, 0.5598927269321472, 0.45228386163803014, 0.45521853548124813]","[370.27438807164117, 329.87697769322364, 293.8869765709022, 261.8235307051567]",Tone,"[12.408253094745191, 12.977149928426584, 12.884343599480179, 12.652210799972767]",False,1690.1907369000837,1692.8425803000573,1692.8425803000573,1694.0726044999901,['space'],1,3.068226699484512,4.082838299451396,None,1,None,1,,[0.3268929999321699],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
,,,,12,0,12,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.3450003000908,None,556.6044151263353,1.019999760090998,7.041645038808185e-05,1,"[0.4901730460622263, 0.6957114185914706, 0.7166557024948631, 0.48494772690158394]","[1402.5552381641885, 1113.2088302526706, 883.5544341016891, 701.2776190820942]",Major_3rd,"[10.417032437983572, 8.975157741519983, 6.0, 5.236218676588652]",False,1695.3718433999456,1698.3162948000245,1698.3162948000245,1699.5475687000435,['space'],1,3.4135912500787526,4.449936649994925,None,1,None,1,,[0.28393739997409284],,,,,,nunamh,001,fr,0,0,2022-05-17_11h14.45.197,Cluster,2022.1.1,None,
