tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_late.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,answer_too_early.rt,Catch trial answer,Audiogram_time,Audiogram_both,Audiogram_none,Audiogram_frequency,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,3,0,3,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.0629564999981,None,4986.378356595783,-3.389319269345475,0.00010276163450144633,1,"[0.41224237611508857, 0.4940859888128706, 0.6539061849592804, 0.6461563002146647]","[1978.8455621929024, 2493.189178297892, 3141.221527107616, 3957.691124385804]",Major_3rd,"[9.801872696302679, 11.272511997982248, 11.0, 6.5650310828955565]",False,665.0729108999949,667.6551513000013,667.6551513000013,668.8754019999906,['space'],1,[0.23471000000427011],3.2273720200173557,4.238673220024793,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,3,0,3,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.3673154999997,None,,,,,"[0.7035935747911435, 0.618430077841684, 0.5596284390022113, 0.6237937413205659]","[4167.247032012262, 2781.3037102508783, 1856.297519496929, 1238.9299551107385]",Perfect_5th,"[6.0, 11.547737168085696, 9.512979454926166, 11.949863232820327]",True,670.3653648000036,673.2627106,673.2627106,674.4810723999981,None,1,,3.532673720008461,4.546841920004226,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.6151280999911,None,5278.031643091578,-5.0,8.012985481154062e-05,1,"[0.5940498284179528, 0.5940498284179528, 0.5940498284179528, 0.5940498284179528]","[3324.951584571151, 3732.13196614723, 4189.176491282507, 4702.1916251344355]",Tone,"[10.0, 8.018639609504586, 6.0, 3.0]",False,677.6202673999942,680.4351112000004,680.4351112000004,681.6544526999933,['space'],1,[0.14493000000948086],3.4146885100199142,4.427861510019284,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.0850281000021,None,6384.278571321099,-5.002301975785692,7.452570946813497e-05,1,"[0.5610152361673296, 0.42896747819554143, 0.5719404245303827, 0.43369490098238206]","[1367.4767917413758, 404.2357057724286, 130.89843548303665, 3509.334185231814]",None,"[11.0, 6.505598694224707, 8.250125814639645, 9.346823562676974]",False,683.1031086000003,685.6942177000019,685.6942177000019,686.9141282999917,['space'],1,[0.240050100008375],3.0154410200048005,4.0378769200033275,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.1999035999906,None,1515.7165665103996,-3.0,3.5135546789290564e-05,0,"[0.5352052715278778, 0.5352052715278778, 0.5352052715278778, 0.5352052715278778]","[5244.692121748601, 1256.1166397420338, 1372.0722179984716, 279.5539151309087]",None,"[1.7354919848833203, 11.949863232820327, 11.0, 7.0]",False,688.2357227999892,690.871519399996,690.871519399996,692.07417539999,None,0,,3.1623951100045815,4.1932612099917606,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.4705452999915,None,3937.241908975815,1.0,9.294636937646976e-05,1,"[0.7037967680736059, 0.7037967680736059, 0.7037967680736059, 0.7037967680736059]","[6249.981948161491, 5568.100906017333, 4960.613959646904, 4419.4046178385]",Tone,"[0.9309278551451889, 1.1784144081800818, 2.610680730654525, 5.0]",False,693.4627261999995,696.6126023999968,696.6126023999968,697.8126015000016,['space'],1,[0.24180279999563936],3.8303852200042456,4.844659620008315,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.3664513999975,None,406.12619817811805,-5.0,4.2873658564129765e-05,0,"[0.7262573338496078, 0.7580289040874141, 0.771708764252049, 0.7985424387120705]","[541.0875735685553, 129.97422813298425, 3569.8715090300643, 1351.4960315002188]",None,"[10.0, 8.250125814639645, 9.0, 11.0]",False,699.3736043999961,702.6769950000016,702.6769950000016,703.8824248000019,None,0,,4.073221310012741,5.10011211001256,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.5146526000026,None,,,,,"[0.6060450500768519, 0.6060450500768519, 0.6060450500768519, 0.6060450500768519]","[363.98829236014734, 352.9765241324084, 4896.3324694338535, 296.0493880680768]",None,"[6.356615356648497, 6.356615356648497, 2.610680730654525, 6.893847117749152]",True,705.508379299994,708.3511550999974,708.3511550999974,709.5620890999999,None,1,,3.436956920006196,4.438699720005388,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0111348999926,None,1071.7734625362941,7.0,0.00010534195118358306,1,"[0.4147334486372186, 0.656108687331177, 0.7889880674929683, 0.7520715965002005]","[2700.699892336383, 2143.5469250725887, 1701.334321901713, 1350.3499461681913]",Major_3rd,"[11.557044354572005, 10.268044040814377, 9.44561707139802, 11.0]",False,711.0320361999911,713.9016856999951,713.9016856999951,715.1038334999903,['space'],1,[0.20991160000266973],3.6431970100093167,4.665040910011157,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.74206769999,None,1624.5047927124701,0.0,5.785700826325816e-05,0,"[0.636073575087465, 0.636073575087465, 0.636073575087465, 0.636073575087465]","[2578.7406168791576, 2297.396709994069, 2046.7477839935489, 1823.4449771164327]",Tone,"[11.557044354572005, 10.792271583857126, 10.0, 9.512979454926166]",False,716.757400699993,719.69488119999,719.69488119999,720.9289572999987,None,0,,3.5706176099920413,4.581186409996008,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.3756831999926,None,422.67355412890305,0.9239813671431916,8.385836373063827e-05,1,"[0.5238449041030364, 0.5907621977929342, 0.44159901608200525, 0.5644974956454752]","[2385.2074825349337, 215.7433393651393, 804.2829444430713, 4177.595733962552]",None,"[11.0, 7.880489113763942, 15.606086819012052, 6.0]",False,722.3851746,724.966483199998,724.966483199998,726.1726139999955,['space'],1,[0.3053881000087131],3.139875020016916,4.164079820009647,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.6090976999985,None,160.18219084904905,2.50402309052194,0.0005476078397037514,1,"[0.4115706005409552, 0.4115706005409552, 0.4115706005409552, 0.4115706005409552]","[5333.914470414331, 2390.6230578957025, 844.9436782298502, 523.550759611296]",None,"[1.7354919848833203, 11.0, 15.434644929157692, 9.90502565043273]",False,727.6124454999954,729.8761623000028,729.8761623000028,731.0978691999917,['space'],1,[0.17831699999806006],2.671366520007723,3.6807331200107,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.3548909999954,None,,,,,"[0.6596015140415424, 0.6596015140415424, 0.6596015140415424, 0.6596015140415424]","[2195.1717070420655, 2105.1371585738157, 1417.56114180108, 849.6664728827483]",None,"[10.268044040814377, 10.268044040814377, 10.533624096537752, 15.434644929157692]",True,732.3498722999939,735.3442776000011,735.3442776000011,736.5694988000032,None,1,,3.658481220016256,4.6811838200083,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0850673999958,None,1658.237618661546,3.609120762538604,8.996991893462884e-05,1,"[0.6107657149578358, 0.6107657149578358, 0.6107657149578358, 0.6107657149578358]","[658.0720350691454, 829.1188093307734, 1044.624240739615, 1316.1440701382903]",Major_3rd,"[13.903905323176307, 15.606086819012052, 14.0, 11.205396031295534]",False,738.0847514999914,740.9489646000002,740.9489646000002,742.1852983999997,['space'],1,[0.2824469999904977],3.456165020004846,4.476877920009429,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.623854999998,None,1071.7734625362941,7.0,0.00010534195118358306,1,"[0.41752201055769594, 0.5408553767303528, 0.7217719792572682, 0.6852058696236274]","[2168.4002216155777, 7491.794457659989, 588.5953284930424, 845.6529901657484]",None,"[10.268044040814377, 1.8893666602066688, 12.0, 15.434644929157692]",False,743.6290411999944,746.3321406000032,746.3321406000032,747.5523913999932,['space'],1,[0.18902380000508856],3.394838609994622,4.429869109997526,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.1024999999936,None,227.2481770637161,1.6243872183379746,0.00025566645221168497,1,"[0.4392621797527587, 0.6937636973915058, 0.6886885278636399, 0.7167538126406141]","[335.9528267600342, 735.6872665555178, 284.39033130790347, 228.34537761037564]",None,"[6.486254574389276, 15.0, 6.893847117749152, 7.624387218337975]",False,749.121926199994,751.9618182999984,751.9618182999984,753.1848700999981,['space'],1,[0.22351360000902787],3.563391320014489,4.586933020007564,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.769673799994,None,3031.4331330207992,-3.0,4.091827205982744e-05,0,"[0.49767190474238415, 0.49767190474238415, 0.49767190474238415, 0.49767190474238415]","[601.5125180410589, 901.2504626108312, 1350.3499461681913, 2023.238880603847]",Perfect_5th,"[12.0, 15.0, 11.0, 9.801872696302679]",False,754.8402267999918,757.3639115999977,757.3639115999977,758.5688653999969,None,0,,3.01249369001016,4.021302390014171,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.9080783999962,None,,,,,"[0.5926977925041057, 0.48194073909155594, 0.7434211540070089, 0.5761532831019782]","[1575.6017877538507, 2360.7353089311455, 3537.106420004194, 5299.671580758228]",Perfect_5th,"[9.609120762538604, 11.0, 9.0, 1.7354919848833203]",True,759.9073908999999,762.7681194000033,762.7681194000033,763.9707332999969,None,1,,3.407448520010803,4.434180220006965,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.3933003999991,None,372.89744516082027,0.34019160212531785,8.69293016088765e-05,1,"[0.7918115550389261, 0.4774162205513224, 0.4092555188624037, 0.7821252570917226]","[591.9377967245401, 527.3566243207096, 469.8213406101366, 418.5632301045464]",Tone,"[12.0, 9.90502565043273, 7.639612854523006, 6.505598694224707]",False,765.3945534999948,768.087804099996,768.087804099996,769.3158395999926,['space'],1,[0.3169849999976577],3.4711481200065464,4.483237120002741,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.9498631000024,None,177.06511135258083,2.4526169418701524,0.00046282802957438654,1,"[0.7848681790931477, 0.7848681790931477, 0.7848681790931477, 0.7848681790931477]","[281.0733440279532, 250.40788189792212, 223.0880609950963, 198.7488675729451]",Tone,"[7.0, 7.37405094293265, 7.880489113763942, 8.12511642922717]",False,770.9398992999922,774.3230159999948,774.3230159999948,775.5495223000034,['space'],1,[0.26055340000311844],4.165458920004312,5.199435920003452,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.2056188999995,None,164.93848884661182,-5.0,0.00022107631519430862,1,"[0.44518797193005333, 0.6199370076884498, 0.7953442363372688, 0.788476279889192]","[141.3326533336077, 5060.533536263492, 207.30952809185246, 214.49452567407897]",None,"[8.383502550706392, 2.0, 8.0, 7.880489113763942]",False,777.2303080999991,780.1079207000002,780.1079207000002,781.325682499999,['space'],1,[0.26222009999037255],3.6973300100362394,4.728320210022503,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,4,0,4,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.9985657999932,None,3249.0095854249403,-3.0,5.0092288148172966e-05,0,"[0.5757691265384928, 0.5757691265384928, 0.5757691265384928, 0.5757691265384928]","[6504.912766969864, 282.9130164995218, 1415.7269247032923, 1350.419132033573]",None,"[1.0, 6.893847117749152, 10.533624096537752, 11.0]",False,783.0304432999983,785.7942982999957,785.7942982999957,786.9980204000021,None,0,,3.333288210022147,4.3512857100286055,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0053762000025,None,,,,,"[0.6145927868998695, 0.7752488484818941, 0.5114028018509535, 0.5167086564948757]","[1024.1643815395457, 1534.5127407457312, 2299.1712990167616, 3444.864628268567]",Perfect_5th,"[14.0, 9.98733479588627, 10.792271583857126, 9.346823562676974]",True,793.9924285000016,796.9150857999921,796.9150857999921,798.1407199999958,None,1,,3.4456492200115463,4.470279519999167,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.5237937999918,None,3226.1785648087466,4.427097004279265,0.00011712748755673551,1,"[0.7986449894980043, 0.7986449894980043, 0.7986449894980043, 0.7986449894980043]","[200.74004839432206, 1378.219601878906, 3906.1273797519148, 1333.9043671534678]",None,"[8.12511642922717, 11.0, 7.0, 11.0]",False,799.5298399000021,802.9464810999925,802.9464810999925,804.1803680000012,['space'],1,[0.1533740000013495],4.203311320001376,5.233972020010697,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.8269189999992,None,125.0,1.0,0.0008109050486794653,1,"[0.7292774500851448, 0.7292774500851448, 0.7292774500851448, 0.7292774500851448]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[13.0, 6.505598694224707, 7.0, 8.322220697402269]",False,805.8454102999967,809.0690971000004,809.0690971000004,810.2850870999973,['space'],1,[0.2277347000053851],3.963674910017289,4.977968710009009,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.8708396000002,None,1815.278749315377,3.5129794549261653,9.96050774843061e-05,1,"[0.47359095813576246, 0.642638447694734, 0.5263771600857606, 0.6980407530188473]","[4930.189815801713, 3535.426159701011, 498.9733832284103, 174.53392328061477]",None,"[2.610680730654525, 9.0, 8.651526734635146, 8.452616941870152]",False,811.8703047000017,814.5307887999952,814.5307887999952,815.7594689999969,['space'],1,[0.337780500005465],3.3760895200102823,4.395764920016518,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.3269999999902,None,,,,,"[0.5599249567778618, 0.5809955457483427, 0.4053067997212519, 0.5231284309398734]","[799.3334713726537, 533.4910871801502, 356.0625825062824, 237.6432628540459]",Perfect_5th,"[15.606086819012052, 9.90502565043273, 6.356615356648497, 7.624387218337975]",True,817.3401003999898,819.9304899999988,819.9304899999988,821.1333984999947,None,1,,3.0840427200164413,4.11609452002449,None,1,None,1,,0,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.5130168000032,None,659.7539553864473,6.0,9.688084955247381e-05,1,"[0.4374376348688091, 0.48057604798540776, 0.7229279737723182, 0.5320875258912398]","[415.6189480713939, 466.51649576840373, 523.6470614103134, 587.7739531418044]",Tone,"[6.505598694224707, 7.639612854523006, 9.90502565043273, 12.0]",False,822.5378098999936,825.2251796999917,825.2251796999917,826.4506473999936,['space'],1,[0.2535708000068553],3.1978400100197177,4.230500110017601,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.8357662999915,None,163.08393222044816,2.50402309052194,0.0005335085536065907,1,"[0.41482798813097643, 0.5545222171323144, 0.5102430765239789, 0.7675696402459066]","[410.94575820834285, 326.1678644408964, 258.87960556585, 205.4728791041714]",Major_3rd,"[6.505598694224707, 6.486254574389276, 7.37405094293265, 8.12511642922717]",False,827.8407550999982,830.3529724999971,830.3529724999971,831.5849050999968,['space'],1,[0.28502219999791123],3.2663784199976362,4.299118020004244,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
,,,,5,0,5,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.2162345999968,None,125.0,-5.0,0.00040641525808204974,0,"[0.5339340416746209, 0.5339340416746209, 0.5339340416746209, 0.5339340416746209]","[481.5773906244347, 501.6486595754073, 4303.583622397307, 2554.056464932352]",None,"[8.0, 8.651526734635146, 5.0, 11.557044354572005]",False,833.2435376999929,835.8888428999926,835.8888428999926,837.128710799996,None,0,,3.1599110099923564,4.18250600999454,None,1,None,1,,,,,,,quicsb,001,fr,0,0,2022-07-21_15h22.52.247,Cluster,2022.1.1,None,
