tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,answer_too_late.rt,Audiogram_both,Audiogram_frequency,Audiogram_time,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,3,0,3,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.840870999964,None,,,,,"[0.5916534264776339, 0.5916534264776339, 0.5916534264776339, 0.5916534264776339]","[2624.5733377650904, 4262.672613049594, 645.0568774167361, 5543.277559441287]",None,"[8.243990824798374, 1.2789042272521218, 5.511143131943443, 0.23089339059954916]",True,862.8547436001245,865.6628825000953,865.6628825000953,866.8800904001109,None,1,3.4076267667114735,4.439140466740355,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.3343994000461,None,194.7044921924889,2.0,0.00035845174618364805,1,"[0.6062221882104866, 0.6534802154896522, 0.5034187310133605, 0.7462008461343477]","[490.6245764448176, 389.4089843849779, 309.074115729291, 245.31228822240877]",Major_3rd,"[6.496714046214889, 6.923446411116335, 7.801313489013854, 8.468962899417772]",False,868.3319880999625,871.1134877000004,871.1134877000004,872.3404024001211,['space'],1,3.538603366818279,4.572023666696623,None,1,None,1,[0.37836319976486266],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.0932984000538,None,2828.42712474619,-4.0,4.131885137928784e-05,0,"[0.7767658888265938, 0.6064165471026366, 0.7731589413088633, 0.5953506430223798]","[7127.189745122716, 5656.854249492381, 4489.8481932374925, 3563.5948725613575]",Major_3rd,"[-0.5204586067179751, 0.23089339059954916, 1.0, 3.8732573415116693]",False,879.1051521000918,882.2880333999638,882.2880333999638,883.503967900062,None,0,3.7792118336074054,4.792559833498672,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.9515901000705,None,757.8582832551998,-5.0,2.26534801498785e-05,0,"[0.6316283604350597, 0.6316283604350597, 0.6316283604350597, 0.6316283604350597]","[370.02778565460403, 2338.302237065985, 770.9277882889988, 129.70520211873043]",None,"[7.0, 9.237281137673754, 4.615494661919124, 6.7607281090035265]",False,884.9867114000954,887.9093067001086,887.9093067001086,889.1279084000271,None,0,3.5391216333955526,4.581327733350918,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.6075794000644,None,1175.5978327295568,0.0,5.139719595223564e-05,1,"[0.4475922781108312, 0.4475922781108312, 0.4475922781108312, 0.4475922781108312]","[893.3751789999602, 167.9266045686613, 628.680864642212, 1158.3038422563986]",None,"[4.1456602449515545, 7.395300579819079, 5.911524192183128, 5.643900624143384]",False,890.630821299972,892.9753732001409,892.9753732001409,894.2141954000108,['space'],1,2.836147266672924,3.8501513667870313,None,1,None,1,[0.41428699996322393],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.5236283999402,None,,,,,"[0.42939564175121486, 0.42939564175121486, 0.42939564175121486, 0.42939564175121486]","[6939.609834659156, 922.3363720503984, 883.2196721333124, 4710.027763783466]",None,"[-0.5204586067179751, 4.224694335014276, 4.1456602449515545, 0.8445011065612587]",True,895.5475292999763,897.8842631001025,897.8842631001025,899.1045639000367,None,1,2.7579486665781587,3.7959431665949523,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.3843791000545,None,3482.202253184498,3.0,0.0001057294605034332,1,"[0.5831330664250214, 0.5831330664250214, 0.5831330664250214, 0.5831330664250214]","[5527.651519871108, 4924.577653379668, 4387.299918778506, 3908.639873736986]",Tone,"[0.23089339059954916, 0.5793284398548444, 1.0, 2.0]",False,900.419271199964,903.1903349999338,903.1903349999338,904.4212444999721,['space'],1,3.353799166623503,4.398060566512868,None,1,None,1,[0.49108850001357496],,,,"{'estimation': [[125.0, 1.0160423952629107], [125.22558467286512, 1.0], [133.9716828170366, 0.4488330002297116], [140.49121006108155, 0.0], [143.5872943746293, -0.20510878188862894], [153.89305166811442, -0.8574474535983241], [156.47294619934388, -1.0], [164.93848884661162, -1.4522013134164211], [176.77669529663666, -1.8964493309655803], [181.83213796954166, -2.0], [189.46457081379936, -2.150802763157527], [203.0630990890585, -2.166974337113844], [213.96116032356448, -2.0], [217.6376408240306, -1.9455461256819278], [233.25824788420132, -1.542561063974325], [249.99999999999937, -1.0207673153559265], [250.68861013007384, -1.0], [267.94336563407256, -0.4920000058420106], [287.1745887492579, -0.06166474995560505], [292.2562419410665, 0.0], [307.78610333622805, 0.17755256166548783], [329.87697769322244, 0.16737199636610178], [345.0477344291822, 0.0], [353.55339059327247, -0.08881449498280011], [378.929141627598, -0.5186358296598284], [405.3450330053796, -1.0], [406.12619817811606, -1.0141365175264903], [435.2752816480601, -1.4559791987097808], [466.5164957684015, -1.716714480399232], [499.9999999999975, -1.7431476663612757], [535.8867312681438, -1.5353472024423602], [574.3491774985143, -1.1548295376648863], [588.1583467460277, -1.0], [615.5722066724546, -0.7094598920738537], [659.7539553864432, -0.3393395273293838], [707.1067811865431, -0.13084072619626066], [757.8582832551941, -0.13122561565158675], [812.2523963562301, -0.31482489969922606], [870.5505632961181, -0.5927283262554841], [933.0329915368008, -0.8551052772524655], [999.9999999999926, -0.9930597142961987], [1071.773462536285, -0.9276965417052008], [1148.698354997026, -0.6613005921516525], [1231.1444133449063, -0.25538367411994445], [1279.3493539163603, 0.0], [1319.5079107728816, 0.2121388100372834], [1414.2135623730828, 0.6148289447477335], [1515.7165665103846, 0.8975821587849728], [1591.183466912845, 1.0], [1624.5047927124563, 1.0422953757127704], [1741.1011265922318, 1.0797737397307139], [1866.065983073597, 1.091397864667905], [1999.9999999999802, 1.1669427377377906], [2143.5469250725646, 1.3707996121756172], [2297.396709994049, 1.7232740813044474], [2393.2206455733453, 2.0], [2462.2888266898062, 2.2026262624252193], [2639.015821545763, 2.7013927136282265], [2773.2168926749473, 3.0], [2828.427124746159, 3.1255773737268266], [3031.4331330207615, 3.3468212949879916], [3249.0095854249043, 3.269224971214683], [3390.2386416612417, 3.0], [3482.2022531844555, 2.832448197881311], [3732.1319661471844, 2.0430596855599674], [3742.1665146314476, 2.0], [3983.4699865383936, 1.0], [3999.9999999999504, 0.9344695857294512], [4197.501493500012, 0.0], [4287.093850145118, -0.40051664959512917], [4410.760648223717, -1.0], [4594.793419988081, -1.851068126880703], [4627.594660935555, -2.0], [4851.386784322827, -3.0], [4924.577653379601, -3.2998951319418754], [5107.48651048334, -4.0], [5278.031643091506, -4.61045759078243], [5409.561500063666, -5.0], [5656.854249492303, -5.693819090313866], [5810.485519165049, -6.0], [6062.866266041508, -6.48194356748329], [6498.019170849792, -6.927933809635649], [6774.137143453394, -7.0], [6964.404506368894, -7.049609584650158], [7096.3017493672405, -7.0], [7464.2639322943505, -6.8664726906904825], [7999.999999999892, -6.448373036231759]], 'plus_line': [[125.0, -1.327050067932456], [133.9716828170366, -1.7600763834576503], [137.6052933409505, -2.0], [143.5872943746293, -2.411183635914737], [152.5289342109588, -3.0], [153.89305166811442, -3.0971160901035195], [164.93848884661162, -3.735446779657174], [172.10298424048804, -4.0], [176.77669529663666, -4.191571220471087], [189.46457081379947, -4.431095861189647], [203.0630990890585, -4.437336722606175], [217.63764082403046, -4.250078741871417], [228.73690504161854, -4.0], [233.25824788420132, -3.911904269434252], [249.99999999999937, -3.520705738302644], [267.94336563407256, -3.057615287114184], [270.4632119633466, -3.0], [287.1745887492579, -2.6752889860142814], [307.78610333622805, -2.415669002253225], [329.87697769322244, -2.3523574466211246], [353.55339059327247, -2.5246411969212446], [378.929141627598, -2.884500027405939], [385.37373597889564, -3.0], [406.12619817811606, -3.3992042223359826], [435.2752816480601, -3.8545033028149196], [450.73631779765935, -4.0], [466.5164957684015, -4.170938774467636], [499.9999999999975, -4.230216789999961], [535.2329952248972, -4.0], [535.8867312681438, -3.9964915748152756], [574.3491774985143, -3.6109740660231537], [615.5722066724546, -3.1147269264809827], [626.0736438549176, -3.0], [659.7539553864432, -2.6986714172539576], [707.1067811865431, -2.4434490923536067], [757.8582832551941, -2.375979419293558], [812.2523963562301, -2.4726350209761856], [870.5505632961181, -2.648327360052134], [933.0329915368008, -2.814160000862498], [999.9999999999926, -2.907297641831196], [1071.773462536285, -2.8854237798635447], [1148.698354997026, -2.724407022339488], [1231.1444133449063, -2.4220756832485995], [1318.6904399428495, -2.0], [1319.5079107728832, -1.9964600728418145], [1414.2135623730828, -1.6256493223491724], [1515.7165665103828, -1.3120070266682724], [1624.5047927124563, -1.1011456140902334], [1741.101126592234, -1.001740801748931], [1746.0808682048923, -1.0], [1866.065983073597, -0.9683378697381966], [1999.9999999999802, -0.9075499227489076], [2143.5469250725646, -0.7543143947275585], [2297.396709994046, -0.47208485773839914], [2462.2888266898035, -0.04972087992735969], [2480.4619312129007, 0.0], [2639.01582154576, 0.3690790611639675], [2828.427124746159, 0.7357336462548734], [3031.4331330207615, 0.9339514801765427], [3249.0095854249043, 0.8253259449492569], [3482.2022531844555, 0.37604375142811397], [3599.471328085228, 0.0], [3732.1319661471844, -0.4287413662189674], [3867.5893650627568, -1.0], [3999.9999999999504, -1.5334321147662526], [4097.522579595958, -2.0], [4287.093850145118, -2.839119151395171], [4320.495957287104, -3.0], [4531.057578409842, -4.0], [4594.793419988081, -4.269238109924148], [4756.878659073867, -5.0], [4924.577653379601, -5.666603876035564], [5012.652673557482, -6.0], [5278.031643091506, -6.923863662170296], [5304.204944162603, -7.0], [5656.854249492303, -7.978737579883745], [5667.705146750864, -8.0], [6062.866266041508, -8.771967368254181], [6287.8898990773705, -9.0], [6498.019170849792, -9.234744718290617], [6964.404506368894, -9.38081768397522], [7464.2639322943505, -9.250675466458308], [7873.363669893078, -9.0], [7999.999999999882, -8.931747887250093]], 'minus_line': [[125.0, 3.4242173211986997], [129.8502044621781, 3.0], [133.9716828170366, 2.6941925445304933], [143.31196217291378, 2.0], [143.5872943746293, 1.9814996058655534], [153.89305166811442, 1.3617821908261092], [160.28278984048563, 1.0], [164.93848884661162, 0.7667587132848246], [176.77669529663666, 0.3053851446313003], [188.89998267202625, 0.0], [189.46457081379947, -0.011912947112002203], [203.0630990890585, -0.051393428138046905], [206.18745226818987, 0.0], [217.6376408240306, 0.21139659323046966], [233.25824788420132, 0.7056287446353248], [241.20925866768786, 1.0], [249.99999999999937, 1.3563737987871114], [267.94336563407256, 1.9708529775084433], [269.12108376426596, 2.0], [287.1745887492579, 2.475026348550288], [307.78610333622805, 2.6859023857050386], [329.87697769322284, 2.602538003138606], [353.55339059327247, 2.250468785887377], [364.7325808916078, 2.0], [378.929141627598, 1.7333253762668865], [406.12619817811606, 1.2020041549588094], [418.5183438575694, 1.0], [435.2752816480601, 0.7655401915882173], [466.5164957684015, 0.5437869746241417], [499.99999999999693, 0.5539187384138407], [535.8867312681438, 0.7835990186181584], [557.3125891240385, 1.0], [574.3491774985143, 1.1905876313800556], [615.5722066724546, 1.6457995852356737], [659.6916444103489, 2.0], [659.7539553864432, 2.000570643701143], [707.1067811865431, 2.212999729720451], [757.8582832551941, 2.1585305282389147], [785.1941489582177, 2.0], [812.2523963562301, 1.8759593848695284], [870.5505632961181, 1.4981304561883058], [933.0329915368008, 1.1107669882627023], [966.9520245492382, 1.0], [999.9999999999914, 0.9169816489831326], [1067.1770609027824, 1.0], [1071.773462536285, 1.007024567773125], [1148.698354997026, 1.3979060950675], [1231.1444133449063, 1.8914248555522994], [1249.7655358957231, 2.0], [1319.5079107728832, 2.441510389588432], [1414.2135623730846, 2.8376364638111906], [1488.5052087133924, 3.0], [1515.7165665103846, 3.0669412980524386], [1624.5047927124563, 3.133704163385368], [1741.1011265922318, 3.0890122942462552], [1866.065983073597, 3.0536219630991086], [1999.9999999999802, 3.148400562253501], [2143.5469250725646, 3.429528942702158], [2297.396709994046, 3.8738874414646047], [2333.435072004499, 4.0], [2462.2888266898062, 4.501852523164805], [2606.164942224334, 5.0], [2639.01582154576, 5.129408253034247], [2828.427124746159, 5.676182625903229], [3031.4331330207615, 5.962205613132767], [3249.0095854249043, 5.936226255827334], [3482.2022531844596, 5.54236329695553], [3644.406177492675, 5.0], [3732.1319661471844, 4.72952656960693], [3900.510274465313, 4.0], [3999.9999999999504, 3.5823777167666897], [4119.017160376091, 3.0], [4287.093850145118, 2.159876066294113], [4319.13933946604, 2.0], [4516.16432858842, 1.0], [4594.793419988081, 0.6155251972203455], [4727.924463158836, 0.0], [4924.577653379601, -0.9515235650509214], [4936.673597889394, -1.0], [5188.296986049693, -2.0], [5278.031643091513, -2.341761559261562], [5492.343427505848, -3.0], [5656.854249492303, -3.483849310744978], [5903.094469787681, -4.0], [6062.866266041516, -4.306746129220869], [6498.019170849792, -4.75732984354055], [6964.404506368902, -4.86173205758967], [7464.2639322943505, -4.60729513535096], [7999.999999999882, -4.07347558233544]]}",,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,5,0,5,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.8745977999642,None,270.18438906461137,2.332992182463365,0.00019111617179687885,1,"[0.6759791100803607, 0.5927113864693397, 0.4074435091128291, 0.4877797643163345]","[1361.6439965419602, 908.7883368877865, 606.5434455413605, 404.8191821971099]",Perfect_5th,"[7.0, 4.224694335014276, 6.0, 6.7336691393324175]",False,905.8936368001159,908.6030834999401,908.6030834999401,909.8144837000873,['space'],1,3.183015266666189,4.211247266735882,None,1,None,1,[0.6104688998311758],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.1493339000735,None,189.4645708137998,-4.0,0.00019169242467719167,0,"[0.6910389937586057, 0.6910389937586057, 0.6910389937586057, 0.6910389937586057]","[315.27289397759444, 2336.526190154237, 336.6873353621952, 2435.293992742612]",None,"[7.801313489013854, 9.237281137673754, 7.488071809041017, 8.865510346829453]",False,911.1720144001301,914.2617947000545,914.2617947000545,915.4652021999937,None,0,3.7738775664474815,4.8170742662623525,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,7,0,7,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.0387850000989,None,,,,,"[0.4059475428433465, 0.4059475428433465, 0.4059475428433465, 0.4059475428433465]","[220.70919424660488, 3188.8240862915527, 938.1737475051822, 6175.24210750797]",None,"[8.417660824179716, 5.070064131485763, 4.224694335014276, 0.0]",True,917.0627749999985,919.3129441000056,919.3129441000056,920.5481861000881,None,1,2.668543166713789,3.691505966708064,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.7957995999604,None,1624.5047927124701,1.0,6.491663098207682e-05,1,"[0.5028532114349293, 0.6811879678142688, 0.6228813539448832, 0.6275043255788406]","[4093.4955679870973, 3249.0095854249403, 2578.7406168791567, 2046.7477839935486]",Major_3rd,"[1.9207490549914885, 5.070064131485763, 8.243990824798374, 9.296753518001285]",False,921.8289743999485,924.6658836000133,924.6658836000133,925.8745252999943,['space'],1,3.4433565665967762,4.478776566451415,None,1,None,1,[0.5115494998171926],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.3696866000537,None,2300.5024470356016,3.237281137673755,0.00011827101177439737,1,"[0.4216623242572634, 0.6045580721907293, 0.7356138409988222, 0.6781804737831694]","[2210.442959235926, 5362.787763401009, 440.30442088207474, 1697.256430322543]",None,"[9.360476064572406, 0.40123166226580054, 6.6178635361651335, 8.805384390886722]",False,927.3564530999865,930.143329200102,930.143329200102,931.3663048001472,['space'],1,3.472102166386321,4.49055626639165,None,1,None,1,[0.33212370006367564],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.9054342999589,None,2906.0785782476623,1.0,6.806216736239349e-05,1,"[0.48396033355790297, 0.48396033355790297, 0.48396033355790297, 0.48396033355790297]","[540.3467110313876, 1889.5870445939365, 5285.130737068028, 1572.5129710035621]",None,"[6.40013392183546, 9.097993263509933, 0.40123166226580054, 8.456914536802293]",False,932.9218178000301,935.4112337999977,935.4112337999977,936.6284779999405,['space'],1,2.9644845665898174,3.997781566577032,None,1,None,1,[0.23261919990181923],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.9650975000113,None,8000.0,-5.0,0.00010208689723347648,1,"[0.5036496423558394, 0.5036496423558394, 0.5036496423558394, 0.5036496423558394]","[200.77866260307883, 1519.6109345047346, 711.1693904114471, 2976.6707529795835]",None,"[8.238750964336528, 8.032865359491113, 5.0, 6.268524139814443]",False,939.1487602000125,941.6902108001523,941.6902108001523,942.912038099952,['space'],1,3.023526933277026,4.047114233253524,None,1,None,1,[0.5757418998982757],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.2539570999797,None,189.4645708137998,-4.0,0.00019169242467719167,0,"[0.5885334846209828, 0.619829048297631, 0.6083153489517132, 0.70618435916977]","[888.507401802691, 1780.3732419576977, 573.6034784103058, 264.34702089897985]",None,"[4.1456602449515545, 8.805384390886722, 6.216208046997928, 8.332992182463364]",False,944.2633834001608,947.1088479999453,947.1088479999453,948.3448274000548,None,0,3.5399386333301663,4.576573733473197,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.8800711999647,None,3302.1530030714935,-1.0,6.389388914727998e-05,0,"[0.48003722320392406, 0.48003722320392406, 0.48003722320392406, 0.48003722320392406]","[3940.054424650585, 891.7149739556816, 3081.2420649543274, 2639.420672308694]",None,"[2.0, 4.1456602449515545, 6.0, 8.243990824798374]",False,949.8738907999359,952.3427089001052,952.3427089001052,953.5795138000976,None,0,2.9413735666312277,3.9707962665706873,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.8894495000131,None,7769.587007410766,-6.869648872614917,7.91496512682633e-05,0,"[0.44541326646648194, 0.4782042804618437, 0.544494578411465, 0.41503384314465414]","[4894.533109813268, 5493.927659959047, 6166.725294461152, 6921.915105382086]",Tone,"[0.5793284398548444, 0.23089339059954916, 0.0, -0.5204586067179751]",False,954.9016960000154,957.4093700000085,957.4093700000085,958.6434108000249,None,0,2.9202343665529042,3.952234166674316,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.9013771000318,None,329.87697769322364,1.0,0.00010632127908437066,1,"[0.5027042819268573, 0.5027042819268573, 0.5027042819268573, 0.5027042819268573]","[2664.7414488158993, 214.7060856778088, 459.91848001387035, 951.4324496483231]",None,"[8.0, 8.417660824179716, 6.552496604039485, 4.224694335014276]",False,959.9899379000999,962.5304972999729,962.5304972999729,963.7634404001292,['space'],1,3.028001333354041,4.0581149333156645,None,1,None,1,[0.4153464997652918],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,4,0,4,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.114065800095,None,396.07191670929177,0.7336691393324172,8.441126716685249e-05,1,"[0.7673584700575835, 0.7652079329127264, 0.7936374718729445, 0.739923676488692]","[3244.679570786801, 6492.341581137999, 150.22778016141734, 1634.1364789203783]",None,"[5.070064131485763, -0.2486732484955798, 7.0, 8.456914536802293]",False,965.1169235999696,968.4648502999917,968.4648502999917,969.6767669001129,['space'],1,4.081845366628841,5.099589466582984,None,1,None,1,[0.3779702999163419],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
