tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,Audiogram_frequency,Audiogram_both,Audiogram_time,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,3,0,3,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.6196625999874,None,,,,,"[0.6091499689104458, 0.6091499689104458, 0.6091499689104458, 0.6091499689104458]","[386.2431841280327, 578.7108961744145, 867.0866312037717, 1299.1620357977724]",Perfect_5th,"[4.456966316652261, 3.0, 4.0, 6.747195786821025]",True,595.6295236999867,598.4814869000111,598.4814869000111,599.7120575999143,None,1,3.4825926198391244,4.514464119914919,None,1,None,1,,0,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,3,0,3,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.1856675000163,None,406.12619817811805,-8.0,3.0352225841600565e-05,1,"[0.4592622973855563, 0.4592622973855563, 0.4592622973855563, 0.4592622973855563]","[161.17128855494758, 203.06309908905908, 255.84347299919395, 322.34257710989505]",Major_3rd,"[-1.1722083607040013, -0.40430455611886007, 2.0, 4.0]",False,601.2176456999732,603.6162268999033,603.6162268999033,604.848060999997,['space'],1,2.857978619984351,3.888737119967118,None,1,None,1,[0.37193290004506707],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,3,0,3,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.1651052999077,None,1859.0807660121752,-2.185300388202735,5.322321251996646e-05,1,"[0.4454771659126916, 0.6539412652619874, 0.5064288928882967, 0.4175717482281371]","[737.7766909153935, 929.5403830060878, 1171.1474952767126, 1475.5533818307865]",Major_3rd,"[3.0, 4.606256195904452, 6.372236586911086, 6.040397601811277]",False,606.1707414999837,608.8009479999309,608.8009479999309,610.0248502999311,['space'],1,3.0593055199133232,4.073079219902866,None,1,None,1,[0.7091182000003755],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,3,0,3,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.2887000999181,None,353.5533905932738,-3.0,6.273272561452762e-05,0,"[0.4755630454464572, 0.6530755338900804, 0.7624160128205318, 0.6990429403020773]","[222.72467953508485, 250.00000000000003, 280.6155120773433, 314.9802624737183]",Tone,"[0.16444291805212163, 1.5706783981663497, 2.991557543137688, 3.5745719369322506]",False,612.5567977000028,615.4691579999635,615.4691579999635,616.6956151999766,None,0,3.592305439757183,4.6082348397467285,None,1,None,1,,,,"{'estimation': [[125.0, -5.856003755242714], [129.3075731383936, -6.0], [133.9716828170366, -6.144348681926175], [143.5872943746293, -6.390637689660139], [153.89305166811442, -6.566583777372639], [164.93848884661162, -6.6420022288547775], [176.77669529663666, -6.58908244058053], [189.46457081379947, -6.3955512132199885], [203.0630990890584, -6.061559861853085], [204.98365831061943, -6.0], [217.6376408240306, -5.615246577412536], [233.25824788420147, -5.110845659941165], [236.5540664257119, -5.0], [249.99999999999937, -4.579012917536419], [267.94336563407256, -4.079428833406721], [271.2412406724625, -4.0], [287.1745887492579, -3.6256699187721213], [307.78610333622805, -3.2461959926205095], [324.38003481056506, -3.0], [329.87697769322244, -2.917437845106928], [353.55339059327247, -2.647539340803432], [378.929141627598, -2.4295204515507995], [406.12619817811606, -2.2694124976262935], [435.2752816480601, -2.1930196314503347], [466.5164957684015, -2.2368772856891788], [499.9999999999981, -2.4303598384002214], [535.8867312681438, -2.78600018191164], [551.6478015422067, -3.0], [574.3491774985143, -3.3011464761809903], [615.5722066724546, -3.906123676442106], [621.7088362439007, -4.0], [659.7539553864432, -4.548341006847086], [696.0842184877398, -5.0], [707.1067811865431, -5.133609201043168], [757.8582832551941, -5.577591077838157], [812.2523963562301, -5.821977140691901], [870.5505632961181, -5.8375596332116135], [933.0329915368008, -5.623125904391395], [999.9999999999926, -5.210702157663318], [1025.6623894056663, -5.0], [1071.773462536285, -4.647079147069633], [1148.698354997026, -4.032347329297091], [1153.0357194291423, -4.0], [1231.1444133449063, -3.448701393466599], [1316.9918002843435, -3.0], [1319.5079107728832, -2.986795833240655], [1414.2135623730828, -2.725583397511719], [1515.7165665103846, -2.7175742222295427], [1624.5047927124563, -2.974089514558178], [1630.3496352409977, -3.0], [1741.1011265922318, -3.4685355120070462], [1840.2834951910297, -4.0], [1866.065983073597, -4.139167500122303], [1999.9999999999802, -4.901585488580157], [2017.705993078367, -5.0], [2143.5469250725646, -5.686719682501282], [2208.702021908203, -6.0], [2297.396709994046, -6.4171924612827675], [2454.6375180803816, -7.0], [2462.2888266898062, -7.02792876667424], [2639.0158215457564, -7.495697479445167], [2828.427124746159, -7.787069446507433], [3031.4331330207615, -7.8965169890927704], [3249.0095854249043, -7.802404629091118], [3482.202253184451, -7.489074597908273], [3697.195185310644, -7.0], [3732.1319661471844, -6.922855638666971], [3999.9999999999504, -6.117682361074876], [4031.7266995662453, -6.0], [4287.093850145118, -5.073994381565828], [4305.680076214252, -5.0], [4555.0375991340115, -4.0], [4594.793419988081, -3.845382471999135], [4804.943509242014, -3.0], [4924.577653379601, -2.5263275631067676], [5066.154059070256, -2.0], [5278.031643091506, -1.2179220591866406], [5346.630682068153, -1.0], [5656.854249492303, -0.035006312955989806], [5671.158006992567, 0.0], [6062.866266041501, 0.9062809729459729], [6123.51692435701, 1.0], [6498.019170849792, 1.5344485666230465], [6964.4045063688845, 1.802553161680987], [7464.2639322943505, 1.7307246948340267], [7999.999999999892, 1.370827933543977]], 'plus_line': [[125.00000000000007, -7.83225979480566], [133.89788135639466, -8.0], [133.9716828170366, -8.001594003386472], [143.5872943746293, -8.264082494714875], [153.89305166811442, -8.466276704154442], [164.93848884661162, -8.570380134209394], [176.77669529663666, -8.561046961209936], [189.46457081379947, -8.420816159464284], [203.0630990890585, -8.114699963925531], [206.5012969865946, -8.0], [217.6376408240306, -7.689144586382142], [233.25824788420132, -7.14815384195423], [237.1995057416615, -7.0], [249.99999999999937, -6.595040212623882], [267.94336563407256, -6.079771599611336], [271.56964186577903, -6.0], [287.1745887492579, -5.70982441825088], [307.78610333622805, -5.443642040916564], [329.87697769322244, -5.208948362379218], [349.25905674344506, -5.0], [353.55339059327247, -4.960725894438935], [378.929141627598, -4.729387228006252], [406.12619817811606, -4.5127222538296365], [435.2752816480601, -4.381783151014901], [466.5164957684015, -4.416562160443066], [499.9999999999975, -4.6433078154303065], [532.9329064594593, -5.000000000000001], [535.8867312681438, -5.036832486535973], [574.3491774985143, -5.598997406984703], [602.246897304009, -6.0], [615.5722066724546, -6.2042950955216245], [659.7539553864432, -6.813953856682708], [675.5356143517171, -7.0], [707.1067811865431, -7.390821473102131], [757.8582832551941, -7.814026018585588], [801.9172082396668, -8.0], [812.2523963562311, -8.05066168044958], [870.5505632961181, -8.047057964748694], [880.0494464269428, -8.0], [933.0329915368008, -7.794070847480393], [999.9999999999926, -7.327354883175806], [1035.107912851173, -7.0], [1071.773462536285, -6.7079846021156], [1148.698354997026, -6.054042986800727], [1155.6655785411988, -5.999999999999999], [1231.1444133449063, -5.503323925285587], [1319.5079107728848, -5.043416098697748], [1334.2502692130024, -5.0], [1414.2135623730828, -4.810365129990405], [1515.7165665103846, -4.808293399478753], [1600.1896909882282, -5.0], [1624.5047927124563, -5.064520669628634], [1741.1011265922318, -5.602644887484162], [1811.155990059351, -6.0], [1866.065983073597, -6.332037443868641], [1974.4937407965963, -7.0], [1999.9999999999802, -7.164566539398369], [2143.5469250725646, -7.992307662917316], [2145.1064652425507, -8.0], [2297.396709994046, -8.757785707259753], [2365.592882912712, -9.0], [2462.2888266898062, -9.35792036320596], [2639.015821545763, -9.76018785518695], [2828.427124746159, -9.98535218442934], [2867.9593801177766, -10.0], [3031.4331330207615, -10.070830543399408], [3159.517359107513, -10.0], [3249.0095854249043, -9.961142585882925], [3482.2022531844555, -9.66455408130778], [3732.1319661471844, -9.088809457289347], [3759.6921565051052, -9.0], [3999.9999999999504, -8.295275977790864], [4080.8359039566344, -8.0], [4287.093850145118, -7.264246259460305], [4355.747114009613, -7.0], [4594.793419988081, -6.050745566723108], [4608.067869811345, -6.0], [4866.236342021162, -5.0], [4924.577653379601, -4.774093151166177], [5140.379010184411, -4.0], [5278.031643091506, -3.4961537107065315], [5435.2787331415075, -3.0], [5656.854249492303, -2.302897636299077], [5775.361668678922, -2.0], [6062.866266041501, -1.3117874463094261], [6239.509390508449, -1.0], [6498.019170849792, -0.6038205144197506], [6964.404506368894, -0.24623889436189653], [7464.2639322943505, -0.278264542059631], [7999.999999999882, -0.7030109136774301]], 'minus_line': [[125.0, -3.9082122922110085], [126.92828846287166, -4.0], [133.9716828170366, -4.262691452300917], [143.5872943746293, -4.502484502442679], [153.89305166811442, -4.662430839731751], [164.93848884661162, -4.713849186950255], [176.77669529663666, -4.618333685947009], [189.46457081379947, -4.377640385970734], [203.0630990890585, -4.028367273227616], [203.97674315555554, -4.0], [217.6376408240306, -3.5507885292109984], [233.25824788420132, -3.0957933363905727], [236.4721581827703, -3.0], [249.99999999999937, -2.580974376183562], [267.94336563407256, -2.1015119368950304], [271.82438193564576, -2.0], [287.1745887492579, -1.56424911925677], [307.78610333622805, -1.0990388006162122], [313.25690038509913, -1.0], [329.87697769322244, -0.6640519315541699], [353.55339059327247, -0.36018512043854334], [378.929141627598, -0.17402173500267273], [406.12619817811606, -0.0789104122000857], [435.2752816480601, -0.05481944782677122], [466.5164957684015, -0.10237899688253041], [499.9999999999975, -0.25317252563491277], [535.8867312681438, -0.5594184368566296], [568.2472752474558, -1.0], [574.3491774985143, -1.0744375722694102], [615.5722066724546, -1.6842886776193877], [634.5448507005814, -2.0], [659.7539553864432, -2.369561208460957], [706.1555060661015, -3.0], [707.1067811865431, -3.0117348884445496], [757.8582832551941, -3.4510226776613617], [812.2523963562301, -3.702498047631458], [870.5505632961181, -3.7305994139226955], [933.0329915368008, -3.541818015465586], [999.9999999999926, -3.18463992530644], [1025.1533497043813, -3.0], [1071.773462536285, -2.64121439912699], [1148.698354997026, -2.0523526636230867], [1155.7275203705979, -2.0], [1231.1444133449063, -1.4171637948024358], [1310.0385754639954, -1.0], [1319.5079107728832, -0.9431072580816995], [1414.2135623730828, -0.6450096607322434], [1515.7165665103846, -0.6408600293033598], [1624.5047927124563, -0.926699550352281], [1640.0759070256754, -1.0], [1741.1011265922318, -1.3979439544816694], [1855.1068009395672, -2.0], [1866.065983073597, -2.0540544960922387], [1999.9999999999777, -2.7463695640299353], [2047.1909646694792, -3.0], [2143.5469250725646, -3.4789210937744035], [2252.4738434210267, -4.0], [2297.3967099940432, -4.200103364327804], [2462.2888266898062, -4.82868296489654], [2515.310149038711, -5.0], [2639.01582154576, -5.339050154859374], [2828.427124746159, -5.677007910270549], [3031.4331330207656, -5.825735492824393], [3249.0095854249043, -5.74007671193815], [3482.2022531844555, -5.429314987184833], [3683.1770241834465, -5.0], [3732.1319661471844, -4.886995942416162], [3999.9999999999504, -4.085060087753833], [4022.4519782677953, -4.0], [4287.093850145118, -3.021870561965617], [4292.359424854631, -3.0], [4523.807551930847, -2.0], [4594.793419988081, -1.7195407341995885], [4759.042932807067, -1.0], [4924.577653379601, -0.33068410042586993], [5008.370328284665, 0.0], [5270.857868467973, 1.0], [5278.031643091506, 1.026057956487752], [5572.990408455482, 2.0], [5656.854249492303, 2.2569837658118868], [5984.10055676792, 3.0], [6062.866266041508, 3.1766769568492936], [6498.019170849785, 3.737305326552834], [6964.404506368894, 3.907763184332007], [7464.26393229436, 3.7819601154583005], [7999.999999999882, 3.4601195765204387]]}",,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.4898690999253,None,,,,,"[0.4917189669780208, 0.4917189669780208, 0.4917189669780208, 0.4917189669780208]","[4712.213698390313, 267.3785445725786, 906.3454595487075, 5041.418175707751]",None,"[3.2084435504672473, 2.313053696080658, 4.606256195904452, 3.45311567350506]",True,626.4677743999055,628.9777739999117,628.9777739999117,630.1935549000045,None,1,2.991045419825241,4.0033606197685,None,1,None,1,,0,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.5107848999323,None,1515.7165665103996,-2.0,3.942273189957413e-05,0,"[0.4933548060230608, 0.480744697689468, 0.45638905160665644, 0.7397503572253176]","[6197.595015686902, 436.2978446739469, 1903.3109114332153, 1413.2997365144097]",None,"[6.017769004954904, 4.279008570326855, 3.814699611797265, 6.530561368431182]",False,631.5282791999634,633.9971546999877,633.9971546999877,635.2188784999307,None,0,3.1869675199268386,4.189083819859661,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.7800325999269,None,189.4645708137998,-5.0,0.00017084605332667944,1,"[0.5988252463742714, 0.5988252463742714, 0.5988252463742714, 0.5988252463742714]","[2253.7065895000587, 4830.180887453174, 7209.54739859536, 3041.6774839687087]",None,"[2.8857393249623646, 3.45311567350506, 8.183632258325732, 4.168932372875219]",False,636.8029403999681,639.6175913999323,639.6175913999323,640.8380138999783,['space'],1,3.4573038598755375,4.4832695599179715,None,1,None,1,[0.45994749991223216],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.3145975999068,None,3253.327070937451,-1.7239443946491966,5.8081601599267346e-05,0,"[0.5779466893730507, 0.6282421400566839, 0.6502916532949903, 0.48853634857320055]","[1434.6905174283397, 3106.980539936681, 1357.1707586935888, 268.8197394342692]",None,"[6.530561368431182, 4.168932372875219, 6.747195786821025, 2.313053696080658]",False,642.3148235999979,645.2116539999843,645.2116539999843,646.4353092999663,None,0,3.3906924198381603,4.391554919886403,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.7591900000116,None,,,,,"[0.7474857517462894, 0.7474857517462894, 0.7474857517462894, 0.7474857517462894]","[1307.7115725214028, 3399.8966463438774, 1131.0589172040256, 5134.528918705627]",None,"[6.747195786821025, 4.165649081379183, 6.372236586911086, 4.0]",True,647.7584369999822,651.0148725999752,651.0148725999752,652.2291898999829,None,1,4.019124519894831,5.035263719968498,None,1,None,1,,0,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.8308558999561,None,821.4053014143914,-2.5161039979668125,2.9174076025158397e-05,1,"[0.6993671525113542, 0.6993671525113542, 0.6993671525113542, 0.6993671525113542]","[389.8468643699033, 542.153814504897, 3121.336248679233, 127.38301002269888]",None,"[4.456966316652261, 3.332236962200369, 4.168932372875219, -0.4750503134073103]",False,653.828310300014,656.950337599963,656.950337599963,658.1678784999531,['space'],1,3.8309618199709803,4.852533119963482,None,1,None,1,[0.8332823000382632],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.7386932999361,None,358.9033050543019,-1.6764622553347261,7.191344923997108e-05,0,"[0.5769802673516444, 0.5769802673516444, 0.5769802673516444, 0.5769802673516444]","[904.379657829512, 717.8066101086038, 569.7234839980624, 452.189828914756]",Major_3rd,"[4.606256195904452, 2.840435712491632, 3.0299226339438463, 4.005196534947492]",False,659.7469185999362,662.5095180999488,662.5095180999488,663.7271106999833,None,0,3.341444019926712,4.36788501997944,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.1660313999746,None,203.0630990890589,1.0,0.0002910976221793013,1,"[0.5567036678335593, 0.7005442250244073, 0.5604797651496842, 0.7290057935845842]","[2943.143080503647, 770.8683367199169, 609.7629055839866, 3812.128260262153]",None,"[4.0, 3.092109227946553, 2.8230616391586922, 3.878558029931074]",False,665.1886178000132,668.0288004999747,668.0288004999747,669.2433601999655,['space'],1,3.573553659953177,4.575714959879406,None,1,None,1,[0.44600879994686693],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.7986718999455,None,,,,,"[0.6979964431120274, 0.6979964431120274, 0.6979964431120274, 0.6979964431120274]","[339.7419190019141, 180.4550540342723, 2159.7534547837126, 695.6661423063102]",None,"[4.0233960137397595, -1.0, 2.9203225638743593, 2.840435712491632]",True,670.7970965999411,673.9153063999256,673.9153063999256,675.1345502999611,None,1,3.8221388198435307,4.8510316198226064,None,1,None,1,,0,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.6819731999421,None,1148.6983549970344,-5.0,2.827006143192812e-05,0,"[0.49304228780985737, 0.49304228780985737, 0.49304228780985737, 0.49304228780985737]","[395.2798153053767, 2710.6782520987845, 168.86418676453482, 921.0201057520682]",None,"[4.436875730686182, 3.474299885712254, -1.1722083607040013, 4.606256195904452]",False,676.689440999995,679.1991265999386,679.1991265999386,680.4005504999077,None,0,2.984770720009692,3.9982348199700937,None,1,None,1,,,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.7452052999288,None,164.93848884661182,-7.0,0.0001756071591876441,1,"[0.7779583961428668, 0.7779583961428668, 0.7779583961428668, 0.7779583961428668]","[831.2378961427879, 554.7847360339226, 370.27438807164117, 247.1285050882241]",Perfect_5th,"[3.4838960020331875, 3.332236962200369, 4.456966316652261, 1.5706783981663497]",False,681.7876419000095,685.1510774999624,685.1510774999624,686.3601120999083,['space'],1,4.1252567198826,5.144720619893633,None,1,None,1,[0.5006687000859529],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.0042958999984,None,,,,,"[0.7871765736515192, 0.7871765736515192, 0.7871765736515192, 0.7871765736515192]","[3784.5034240404857, 962.8889057879373, 1469.6576211558609, 1107.1066732591476]",None,"[3.878558029931074, 5.0, 6.040397601811277, 6.0]",True,688.0009624999948,691.3981991999317,691.3981991999317,692.6297530999873,None,1,4.171039919950999,5.187986719887704,None,1,None,1,,0,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
,,,,4,0,4,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.2350888999645,None,6236.257226043724,0.017769004954904744,0.00012726402350408033,1,"[0.4297320974693034, 0.4297320974693034, 0.4297320974693034, 0.4297320974693034]","[1237.4301601207615, 1854.050366049582, 2777.9367843378905, 4162.202343089513]",Perfect_5th,"[6.683787031380474, 3.814699611797265, 3.866595189950373, 3.2678250711198187]",False,694.2537510999246,696.5840338999406,696.5840338999406,697.8058537999168,['space'],1,2.752110819797963,3.7612632198724896,None,1,None,1,[0.3733831000281498],,,,,,,moiern,001,fr,0,0,2022-07-08_14h07.09.994,Cluster,2022.1.1,34.626194650552165,
