tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,Audiogram_time,Audiogram_frequency,Audiogram_both,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,3,0,3,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.541022800142,None,125.0,2.0,0.000909850429304992,1,"[0.4894708057899996, 0.4521472429996247, 0.41730941552029716, 0.6507239922401122]","[2830.6561440797095, 6471.787043971765, 7997.498206418405, 514.301349162314]",None,"[6.0968051215392105, 4.202064993440029, 2.9767936655626936, 4.399284830362152]",False,618.4208374000154,620.8149600999895,620.8149600999895,622.0169116000179,['space'],1,[0.3514157000463456],3.0477032004855573,4.063525100471452,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.5250279000029,None,1071.7734625362941,-4.0,2.968939571619039e-05,0,"[0.7874523919492996, 0.7874523919492996, 0.7874523919492996, 0.7874523919492996]","[6493.059709629554, 2376.1958701283356, 1568.8047385333887, 176.16011078598729]",None,"[4.202064993440029, 8.0, 7.224731753229348, 3.913862982404187]",False,623.5530707000289,626.9562101999763,626.9562101999763,628.1615271000192,None,0,,4.164847939973697,5.186232140054926,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.7807375001721,None,,,,,"[0.7433964622689636, 0.6497119328870156, 0.7135234948763325, 0.602193177104666]","[1651.9490163108708, 1311.1528031448543, 1040.6626695015975, 825.9745081554353]",Major_3rd,"[7.524989386653478, 6.507908756958133, 5.0, 3.828595765580237]",True,629.7941125000361,632.9233625000343,632.9233625000343,634.1529811001383,None,1,,3.762737440178171,4.774650540202856,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0666202001739,None,272.22694890553885,-0.5461602485726618,0.00013516345253755682,1,"[0.6403512062295116, 0.6343910192056007, 0.596016442311116, 0.7219946486743225]","[534.3152760220439, 7901.091160219735, 702.8840253605257, 244.70610202905561]",None,"[4.195232343931734, 3.0, 3.782709253408681, 4.971546958525594]",False,638.0508741000667,640.9526393001433,640.9526393001433,642.1627226001583,['space'],1,[0.2996817999519408],3.619595339987427,4.646684739971533,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.7329233000055,None,3249.0095854249403,-5.0,3.9789718818038276e-05,0,"[0.5920917332819572, 0.4835384687004688, 0.4611581338646292, 0.5984364616706503]","[3986.66217681239, 1997.1502319685262, 7393.017347123353, 6875.353631170376]",None,"[2.5399654969860643, 8.246242005825867, 3.4223689832933437, 3.853095185317374]",False,644.741236400092,647.311014499981,647.311014499981,648.5117109001148,None,0,,3.153627740452066,4.171471240464598,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.960044800071,None,353.5533905932738,-2.0,7.038727582816145e-05,0,"[0.7711179515521313, 0.6772107213047658, 0.5473550387599504, 0.42751243937715633]","[561.2310241546867, 500.0000000000001, 445.44935907016975, 396.8502629920499]",Tone,"[4.044332107522097, 4.399284830362152, 5.0, 5.396443685819114]",False,649.9902761999983,653.0068131999578,653.0068131999578,654.2099451001268,None,0,,3.4517368401866406,4.483495040098205,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.5141740001272,None,823.763367671672,-2.171404234419763,3.040732619959134e-05,1,"[0.6646599751565345, 0.7153074796987373, 0.6245868465138522, 0.49902805983257026]","[2075.7536141236587, 1647.526735343344, 1307.6428364148787, 1037.8768070618294]",Major_3rd,"[8.285997035684538, 7.524989386653478, 6.507908756958133, 5.0]",False,655.5380957999732,658.5683930001687,658.5683930001687,659.7732655000873,['space'],1,[0.32711429987102747],3.5445923400111496,4.564206040231511,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1378753001336,None,,,,,"[0.49102780710289845, 0.6831353218127163, 0.4658624860797511, 0.5009669141367069]","[4368.83037303493, 1014.2563777098785, 190.53449454591183, 1505.0235386034294]",None,"[2.667815118831211, 4.648124162082071, 3.7577902486280257, 7.224731753229348]",True,661.1579863000661,663.818424000172,663.818424000172,665.023369200062,None,1,,3.1813783401157707,4.2003801399841905,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.3822678001598,None,5764.100355393309,-1.7225525929351073,0.00010216021650827791,0,"[0.6418501817428525, 0.7887122677281218, 0.677855388357255, 0.7071776319580438]","[2864.190250975942, 3891.3642343259453, 234.21563952477715, 3913.073794959582]",None,"[6.0, 2.5399654969860643, 4.4884503318268765, 2.5399654969860643]",False,666.3978347999509,669.5242463999894,669.5242463999894,670.730081200134,None,0,,3.8472700400743634,4.874782040016726,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.3062827000394,None,1071.7734625362941,-3.0,3.331204989063927e-05,0,"[0.42832816468896945, 0.45218762179507865, 0.5733030168864559, 0.6238678292796233]","[616.776883833078, 152.98762173215547, 2053.9473382862816, 176.74460241950027]",None,"[3.929068038609894, 4.75112332176877, 8.246242005825867, 3.913862982404187]",False,673.2665556001011,675.7482378000859,675.7482378000859,676.9728175001219,None,0,,3.1058787803631276,4.13172108028084,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,7,0,7,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.4323321999982,None,267.9433656340732,2.0,0.00018691688229128915,1,"[0.40227803832648024, 0.5321779847304398, 0.7816309449844003, 0.7173945800392476]","[1350.3499461681895, 901.2504626108299, 601.5125180410581, 401.46144093168806]",Perfect_5th,"[6.507908756958133, 4.0, 4.0, 5.396443685819114]",False,678.443772100145,681.1959598001558,681.1959598001558,682.4099059000146,['space'],1,[0.26399379991926253],3.4564832400064915,4.461387539980933,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.956978400005,None,203.01321361940518,-2.181639440034191,0.00020189253447211477,1,"[0.6086402977141477, 0.6086402977141477, 0.6086402977141477, 0.6086402977141477]","[127.89031062294656, 143.55202002075455, 161.1316944314443, 180.86421177907894]",Tone,"[6.393197332969853, 5.329310811326203, 4.26729073901503, 3.913862982404187]",False,683.9603318001609,686.8029755000025,686.8029755000025,688.0084763001651,['space'],1,[0.49119110009633005],3.487565139774233,4.498266539769247,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.4976850999519,None,287.4601375498944,-0.1642384174769568,0.00012540334631182265,0,"[0.613416049795529, 0.6350122450788164, 0.658225470460865, 0.4040800527624715]","[328.5670317626356, 3723.142083818576, 126.79877045037433, 4212.535185736409]",None,"[6.142550337123474, 2.731226031221053, 6.393197332969853, 2.667815118831211]",False,689.5109089000616,692.4537098000292,692.4537098000292,693.6872123000212,None,0,,3.3497769399546087,4.366564739961177,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.9166435000952,None,302.0325888063454,0.0,0.00011235892848675178,0,"[0.6973439716376412, 0.5976400964404267, 0.548959829326748, 0.760189599463891]","[479.44684919987134, 427.13858336858993, 380.5372163913572, 339.02011828775306]",Tone,"[4.67174424223777, 5.021264373999748, 5.741907487963515, 6.142550337123474]",False,694.9390835000668,697.813593500061,697.813593500061,699.023619200103,None,0,,3.6463814401067793,4.657416640082374,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.6317571999971,None,4424.792020363231,-3.0,8.011707681044164e-05,1,"[0.5490709981119872, 0.5490709981119872, 0.5490709981119872, 0.5490709981119872]","[277.2052432564843, 267.45964958303455, 4084.8558633991115, 1151.612426589987]",None,"[5.4538397514273385, 5.4538397514273385, 2.5399654969860643, 5.596429090407045]",False,700.646280300105,703.3197180000134,703.3197180000134,704.5196775000077,['space'],1,[0.3052735000383109],3.227554639801383,4.241619839798659,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.9309460001532,None,,,,,"[0.6084776875876869, 0.6905897402242795, 0.7590193922928665, 0.4308382126068384]","[925.654632747379, 1166.2517567311309, 1469.3851377824265, 1851.3092654947575]",Major_3rd,"[4.275566113720469, 5.596429090407045, 7.0, 8.064588523086202]",True,705.948779999977,709.0378630000632,709.0378630000632,710.2668445000891,None,1,,3.5238080399576575,4.534262140048668,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5164885001723,None,2462.2888266898335,-4.0,5.366889446213605e-05,1,"[0.5041244030246873, 0.40448484477466473, 0.5408613848259186, 0.6548938898131225]","[1551.144761833735, 1741.1011265922486, 1954.3199368684925, 2193.6499593892527]",Tone,"[7.224731753229348, 7.805797075407877, 8.246242005825867, 8.285997035684538]",False,711.5291555000003,714.0053781000897,714.0053781000897,715.2401966000907,['space'],1,[0.35163490008562803],3.1338549403008074,4.152988840127364,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.7258437001146,None,5278.031643091578,-6.0,7.141580827330639e-05,0,"[0.44311129454247794, 0.44311129454247794, 0.44311129454247794, 0.44311129454247794]","[2094.5882456412546, 2639.01582154579, 3324.9515845711526, 4189.176491282508]",Major_3rd,"[8.285997035684538, 6.99557474867503, 4.0, 2.667815118831211]",False,716.8001033000182,719.1444485001266,719.1444485001266,720.36838790006,None,0,,2.802137860096991,3.8276671601925045,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.6744375999551,None,156.46178883561458,-1.2488766782312302,0.0003833438870122374,1,"[0.5832765437332262, 0.42276663796365666, 0.6491753329362381, 0.7492634704759132]","[394.25900251639496, 312.92357767122917, 248.3676081904809, 197.12950125819748]",Major_3rd,"[5.396443685819114, 6.084267729419362, 4.971546958525594, 3.818360559965809]",False,721.6700406000018,724.3494892001618,724.3494892001618,725.5823894999921,['space'],1,[0.29608860006555915],3.4447258398868144,4.454885339830071,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.1580616000574,None,1071.7734625362941,-5.0,2.6460701784678686e-05,0,"[0.7718575338238874, 0.6465684088414985, 0.7619928024503743, 0.717888876347502]","[425.33358047542845, 535.8867312681473, 675.1749730840958, 850.6671609508566]",Major_3rd,"[5.021264373999748, 4.195232343931734, 3.8418237079927344, 3.995552402311497]",False,728.2424802000169,731.4583150001708,731.4583150001708,732.6820735000074,None,0,,3.943221280584112,4.947204180760309,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.2309055000078,None,,,,,"[0.545812803500361, 0.6633946801734945, 0.554641434682618, 0.4783102460438218]","[1193.8503300776151, 905.802122173135, 3926.897078018275, 3109.584465462516]",None,"[6.0, 4.275566113720469, 2.5399654969860643, 5.0]",True,734.2486837999895,737.0322641001549,737.0322641001549,738.2377019000705,None,1,,3.2956502402666956,4.307491640327498,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.5872242001351,None,6169.327869303998,-1.6447755366815153,0.00010248405114519674,0,"[0.5124138971241653, 0.5124138971241653, 0.5124138971241653, 0.5124138971241653]","[2448.299387417475, 3084.6639346519996, 3886.4330231195977, 4896.598774834949]",Major_3rd,"[7.684362669786086, 5.0, 2.5399654969860643, 3.5228952685843766]",False,739.5968423001468,742.1708937999792,742.1708937999792,743.4023182000965,None,0,,3.0772028397768736,4.0850655399262905,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,4,0,4,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.7263744999655,None,2852.258101553744,0.0,6.400503742438799e-05,1,"[0.6908493186527795, 0.6576972642635737, 0.5794335335861849, 0.5320297800169249]","[1131.9193777228086, 1426.1290507768724, 1796.8100109403758, 2263.8387554456167]",Major_3rd,"[5.596429090407045, 6.881509471780701, 8.0, 8.11565914851633]",False,744.7285470999777,747.6792240000796,747.6792240000796,748.9144296001177,['space'],1,[0.4231704999692738],3.491050439886749,4.4985741400159895,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,5,0,5,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.3055990000721,None,8000.0,-5.0,0.00010208689723347648,0,"[0.4091128297968152, 0.7055529055924427, 0.5001899096660923, 0.7635637573201776]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[7.524989386653478, 8.0, 3.0, 4.0]",False,755.3137938000727,757.9651317000389,757.9651317000389,759.1770097999834,None,0,,3.401810940122232,4.420840440085158,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,5,0,5,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.7735878000967,None,6065.48029793405,-1.6447755366815153,9.843426736819173e-05,0,"[0.4317741025754725, 0.5246886072098936, 0.7914210388461326, 0.5353230307619383]","[2407.0874514082257, 3032.740148967026, 3821.013152544869, 4814.17490281645]",Major_3rd,"[7.684362669786086, 5.080848605091975, 2.731226031221053, 3.5228952685843766]",False,760.7778521999717,763.5547766000964,763.5547766000964,764.7575374001171,None,0,,3.338964039925486,4.35476343985647,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,5,0,5,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.1670272999909,None,,,,,"[0.4965515815796776, 0.6190838191237806, 0.4877947027259004, 0.7081268679817363]","[2768.583254937638, 3488.1963212823935, 4394.851971349547, 5537.166509875274]",Major_3rd,"[6.0968051215392105, 3.2740908097218444, 2.667815118831211, 4.2774474070648925]",True,766.1596558999736,768.7959657001775,768.7959657001775,770.0234420001507,None,1,,3.35214184015058,4.375271840021014,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,5,0,5,0,3,0,3,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.5640308000147,None,3249.0095854249403,-6.0,3.546262422465457e-05,1,"[0.7086968540761307, 0.7086968540761307, 0.7086968540761307, 0.7086968540761307]","[5157.481233758315, 4594.793419988138, 4093.4955679870977, 3646.8899542328654]",Tone,"[3.96922683325707, 3.0460030369645548, 2.5399654969860643, 3.0]",False,771.5977616000455,774.7526998999529,774.7526998999529,775.9613114001695,['space'],1,[0.2846580999903381],3.8658184399828315,4.8859906401485205,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,5,0,5,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.5261216000654,None,164.76070251495486,-1.7327092609849706,0.0003225681241287065,1,"[0.6229933722518625, 0.6229933722518625, 0.6229933722518625, 0.6229933722518625]","[415.1709545881176, 329.5214050299097, 261.5413124952589, 207.5854772940588]",Major_3rd,"[5.396443685819114, 6.142550337123474, 5.4538397514273385, 3.818360559965809]",False,777.5244241000619,780.4061643001623,780.4061643001623,781.6078252999578,['space'],1,[0.32979660015553236],3.5237545401323587,4.538701239973307,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
