tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,3,0,3,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.7004143999657,None,164.93848884661182,2.0,0.0004949282200622958,1,"[0.5058927653378339, 0.5867916872174477, 0.4341725290110881, 0.5865774735231488]","[473.90212072571325, 1631.2196038549669, 939.9977726427252, 506.7711486947238]",None,"[7.683408614321836, 6.621660076540737, 9.055491067398357, 8.073907754869992]",False,634.7080665000249,637.2670691999374,637.2670691999374,638.4962583000306,['space'],1,[0.4167455000570044],3.1188977197743952,4.128579219803214,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.8894634000026,None,,,,,"[0.4071648076071731, 0.4071648076071731, 0.4071648076071731, 0.4071648076071731]","[179.8452801006989, 269.46345591774616, 403.7390029612068, 604.9250053479116]",Perfect_5th,"[13.797039980076061, 7.9447353217809225, 6.883827048893163, 8.683221070112829]",True,639.8803243000293,642.1156271999935,642.1156271999935,643.3253970999504,None,1,,2.660020419745706,3.684496119734831,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.5976437999634,None,2751.7898140638304,-2.811471416817251,5.0823329676672224e-05,1,"[0.4888021980731393, 0.4888021980731393, 0.4888021980731393, 0.4888021980731393]","[1092.0485114100754, 1375.8949070319156, 1733.51895581266, 2184.0970228201504]",Major_3rd,"[9.341844895661215, 8.202742051541081, 5.797861461966059, 4.0]",False,644.5982105999719,647.0993468000088,647.0993468000088,648.3006975000026,['space'],1,[0.3452727000694722],2.9802962199319154,4.002182319876738,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.6419839999871,None,125.0,-1.0,0.000644124775846567,0,"[0.6599617011036429, 0.6599617011036429, 0.6599617011036429, 0.6599617011036429]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[12.0, 13.797039980076061, 15.0, 15.506687383192702]",False,652.392751700012,655.3996178000234,655.3996178000234,656.6135208000196,None,0,,3.6477878390578553,4.651900039054453,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.095572900027,None,671.631459013056,2.7114728918216002,6.492232913585063e-05,1,"[0.6545979918850401, 0.6294431442889099, 0.6581641210292775, 0.46661626129326644]","[3220.845673009545, 1882.1737890594654, 5591.768145741726, 1230.4576407409318]",None,"[2.2095652480986097, 5.0, -0.4874407955257025, 9.167649185974707]",False,658.1118935999693,661.0582456999691,661.0582456999691,662.2593876000028,['space'],1,[0.3276641999837011],3.437526019872166,4.447314419900067,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.1770331000444,None,1013.0649051621486,3.2255934820561585,6.465526991002013e-05,1,"[0.7820627470272625, 0.4288594676979476, 0.6827054699948529, 0.573285306260964]","[1608.140296166459, 1432.690128444524, 1276.3817989235445, 1137.1269085186461]",Tone,"[6.621660076540737, 8.0, 9.0, 9.34146993684537]",False,724.1663726000115,727.0862235999666,727.0862235999666,728.2996175999288,['space'],1,[0.24275959993246943],3.514481919934042,4.517998919822276,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.7301391999936,None,125.0,1.0,0.0008109050486794653,0,"[0.42805476976521506, 0.5611794714711339, 0.758953915458133, 0.5953516511228226]","[1596.3480841450864, 608.9749072155362, 1578.9368454030082, 389.3915227770396]",None,"[7.0, 8.683221070112829, 7.0, 6.59878515438321]",False,729.762241999968,732.5444092999678,732.5444092999678,733.7642214000225,None,0,,3.3600589198758826,4.368304919800721,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.1800491999602,None,,,,,"[0.45199787540564246, 0.6793472051801256, 0.7219476984605118, 0.6784934872198369]","[3876.4524512355106, 4351.170758587701, 4884.0240422281995, 5482.131630431689]",Tone,"[0.3021827262870165, -0.15399378487551196, -0.5432522364856851, -0.4874407955257025]",True,735.1910241999431,738.0850069000153,738.0850069000153,739.2915391999995,None,1,,3.5780218199361116,4.5990319199627265,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.8263979000039,None,125.0,0.0,0.000722719885372964,0,"[0.45581169407033423, 0.45581169407033423, 0.45581169407033423, 0.45581169407033423]","[2427.1695723127095, 1328.823655135373, 3820.04145206731, 1929.8628865708415]",None,"[3.6605625063632186, 8.781215544860745, 0.8894975793907616, 5.0]",False,740.8531535000075,743.2586508999811,743.2586508999811,744.4720780999633,None,0,,2.8414323199540377,3.846267719869502,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.7474572999636,None,2025.97704892059,-1.5013815881531598,6.342069127790062e-05,1,"[0.5939467303244332, 0.5939467303244332, 0.5939467303244332, 0.5939467303244332]","[3384.0425445822334, 5188.831353206611, 208.87619293849338, 5529.3070468269325]",None,"[2.0, -0.541673177568244, 11.0, -0.4874407955257025]",False,745.7653865999309,748.5838947000448,748.5838947000448,749.7874791999348,['space'],1,[0.23034430004190654],3.4152416199212894,4.437897919910029,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.2429600999458,None,707.1067811865476,-2.0,3.527051522850936e-05,1,"[0.46430627215278675, 0.46430627215278675, 0.46430627215278675, 0.46430627215278675]","[186.71994024514828, 4553.1742034351855, 7423.8689714238535, 3854.748133209476]",None,"[13.0, -0.4302768951686673, -0.4082478628706969, 0.8894975793907616]",False,753.6387488000328,756.0603601000039,756.0603601000039,757.2737132000038,['space'],1,[0.4195740999421105],2.907967579201795,3.9374912792118266,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.6113586999709,None,,,,,"[0.7917970573572136, 0.7917970573572136, 0.7917970573572136, 0.7917970573572136]","[286.0838445194449, 276.70576230505867, 7264.2849812537825, 211.4544366346611]",None,"[7.280458301908395, 7.9447353217809225, -0.4082478628706969, 11.0]",True,758.625516799977,762.0159345000284,762.0159345000284,763.2216490999563,None,1,,4.194966619950719,5.218654119991697,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.878539999947,None,774.9857178115977,2.7176398642254234,5.401806227909776e-05,1,"[0.6117812322717273, 0.6117812322717273, 0.6117812322717273, 0.6117812322717273]","[3905.683276954881, 2606.7308479223975, 1739.7841124506315, 1161.1665854754717]",Perfect_5th,"[0.3021827262870165, 3.470049290367114, 5.797861461966059, 9.34146993684537]",False,764.8994068999309,767.7719772999408,767.7719772999408,768.9809448999586,['space'],1,[0.3501509999623522],3.493307319935411,4.522290919907391,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.4704082999378,None,1810.1927905920502,-0.9256381222171487,5.954531307015019e-05,1,"[0.7688719373132836, 0.7688719373132836, 0.7688719373132836, 0.7688719373132836]","[289.248460036946, 312.10222884059345, 680.220545909501, 942.0985079291112]",None,"[7.280458301908395, 6.797557276678826, 8.7114728918216, 9.055491067398357]",False,770.4872284999583,773.8231395999901,773.8231395999901,775.0559566000011,['space'],1,[0.30581089993938804],4.107064219773747,5.124909219797701,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.6542864999501,None,406.12619817811805,-5.0,4.2873658564129765e-05,0,"[0.7639428796454062, 0.5834030915482787, 0.5808194018788418, 0.6098357469294382]","[644.6851542197901, 574.349177498518, 511.68694599838784, 455.86124427910875]",Tone,"[8.7114728918216, 8.582078609430688, 8.073907754869992, 7.683408614321836]",False,776.6884378000395,779.6516282999655,779.6516282999655,780.8692646999843,None,0,,3.566181519883685,4.581148919882253,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.3237515999936,None,435.2752816480623,-4.0,4.716527343053582e-05,0,"[0.6945615537923815, 0.6945615537923815, 0.6945615537923815, 0.6945615537923815]","[407.09138583871226, 697.3800862878559, 438.06047386283325, 7735.377972141285]",None,"[6.883827048893163, 8.708224822513255, 7.272468950205591, -0.32769683202992184]",False,782.359625000041,785.4634780000197,785.4634780000197,786.6678268000251,None,0,,3.7957079198677093,4.82444901985582,None,1,['space'],0,,[0.5188226000173017],,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.2386032999493,None,,,,,"[0.7166883350894993, 0.655864205898043, 0.7196446781577486, 0.6098090772359855]","[5939.779860907132, 412.1673820056727, 5647.715410776228, 134.75688291090475]",None,"[-0.43547093715637253, 7.0, -0.4874407955257025, 15.55857510933215]",True,788.2515262999805,791.3755738999462,791.3755738999462,792.5765072000213,None,1,,3.7493351198500022,4.773576619918458,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0568523999536,None,3189.3412785332293,-3.7904347519013903,4.505802866008807e-05,1,"[0.4661304806996953, 0.4661304806996953, 0.4661304806996953, 0.4661304806996953]","[477.1845869291002, 3277.8877823495873, 4961.692058069588, 5206.872966241101]",None,"[7.683408614321836, 2.2095652480986097, -0.5432522364856851, -0.541673177568244]",False,794.057270099991,796.4852424999699,796.4852424999699,797.7126845000312,['space'],1,[0.3846010999986902],2.9056893199449405,3.9273477199021727,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.0301854000427,None,1624.5047927124701,-3.0,4.095962509705186e-05,1,"[0.5148325632461929, 0.5148325632461929, 0.5148325632461929, 0.5148325632461929]","[4093.4955679870973, 3249.0095854249403, 2578.7406168791567, 2046.7477839935486]",Major_3rd,"[0.3021827262870165, 2.2095652480986097, 3.470049290367114, 4.49861841184684]",False,799.0573759999825,801.630010599969,801.630010599969,802.8528625000035,['space'],1,[0.1556222999934107],3.082425919827074,4.085016919882037,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.1912120999768,None,775.0957526656134,2.7176398642254234,5.4011221147831115e-05,1,"[0.5695604681595676, 0.5486508907423542, 0.645809605973984, 0.6648669182486269]","[488.27972723375825, 548.0754627787462, 615.193906578739, 690.5318124858164]",Tone,"[8.0, 8.38159537766056, 8.683221070112829, 8.708224822513255]",False,804.1829893999966,806.9800099999411,806.9800099999411,808.1983377999859,['space'],1,[0.2993068000068888],3.4569364198250696,4.464037519879639,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.6894170000451,None,125.0,7.0,0.0016179682846481417,1,"[0.5631535152931324, 0.5631535152931324, 0.5631535152931324, 0.5631535152931324]","[434.6876327283313, 957.2148423458518, 3143.935757357729, 2014.4381713071775]",None,"[7.272468950205591, 9.055491067398357, 2.2095652480986097, 4.49861841184684]",False,809.7670064000413,812.4799246999901,812.4799246999901,813.7084074999439,['space'],1,[0.49821590003557503],3.29590835981071,4.303662559832446,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.0996756999521,None,2509.3235843464854,-2.3394374936367814,6.517165223831116e-05,1,"[0.7712527845742366, 0.7712527845742366, 0.7712527845742366, 0.7712527845742366]","[3355.0513950176546, 664.0745105556238, 6927.279083269541, 1655.8769523258775]",None,"[2.0, 8.7114728918216, -0.41829779965109815, 6.621660076540737]",False,815.0970018999651,818.441527799936,818.441527799936,819.6474079999607,['space'],1,[0.8006034999853],4.106284719891846,5.112936219898984,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.2559314999962,None,8000.0,-5.0,0.00010208689723347648,1,"[0.6385137760556587, 0.5502543222551515, 0.4846982245098232, 0.7188208173976416]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[-0.5432522364856851, -0.4874407955257025, -0.4145697355470386, -0.41829779965109815]",False,821.2850704999873,823.9763525000308,823.9763525000308,825.2085744999349,['space'],1,[0.44420899997930974],3.412241719895974,4.427359019871801,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.761892999988,None,4130.028091933399,-6.0,4.6553725902035184e-05,1,"[0.7427450807387825, 0.7427450807387825, 0.7427450807387825, 0.7427450807387825]","[6556.010937793294, 5840.74174059409, 5203.509329684049, 4635.799791646815]",Tone,"[-0.4145697355470386, -0.4874407955257025, -0.541673177568244, -0.4302768951686673]",False,826.7608716000104,830.0146095999517,830.0146095999517,831.226873400039,['space'],1,[0.24738120008260012],4.02044561994262,5.0292661199346185,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,4,0,4,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.8343410999514,None,1086.1495436308699,3.3418448956612137,7.001777315364927e-05,1,"[0.6585100426494183, 0.640595230604291, 0.7789149675265229, 0.4803064045356891]","[1210.8010996524774, 477.7181876502383, 332.055536616079, 732.3077042800951]",None,"[9.167649185974707, 7.683408614321836, 6.529146053103162, 8.708224822513255]",False,832.8339053000091,835.9535701000132,835.9535701000132,837.1572345999302,['space'],1,[0.4376902999356389],3.5814287200337276,4.6002664199331775,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.4272473999299,None,,,,,"[0.6676131229132916, 0.5259145276335676, 0.5701254086923669, 0.5208004031715621]","[916.9865029489027, 612.0150649361016, 408.471050014585, 272.6217184170747]",Perfect_5th,"[9.0, 8.683221070112829, 6.883827048893163, 7.9447353217809225]",True,970.4195164999692,973.2177928999299,973.2177928999299,974.4257876999909,None,1,,3.32315761980135,4.365176719729789,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.8267147999723,None,574.3491774985172,-4.0,3.7760398549436506e-05,1,"[0.7531265685120105, 0.7531265685120105, 0.7531265685120105, 0.7531265685120105]","[911.7224885582166, 812.2523963562353, 723.6346187201888, 644.6851542197893]",Tone,"[9.0, 8.773628846204765, 8.708224822513255, 8.7114728918216]",False,975.8573973999592,979.1465164000401,979.1465164000401,980.372919699992,['space'],1,[0.28422600007615983],4.023738119984046,5.028138119960204,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.9441492999904,None,406.12619817811805,-6.0,3.821118841650656e-05,0,"[0.645917040860346, 0.710465890786119, 0.4530845809470941, 0.4591703519028576]","[900.839185589426, 2756.1142431298954, 1577.6360351634307, 802.0278973976607]",None,"[9.0, 3.188528583182749, 7.0, 8.773628846204765]",False,981.9486995999468,984.7834108000388,984.7834108000388,985.9898150999798,None,0,,3.275177219766192,4.291814219788648,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,5,0,5,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.2946967999451,None,8000.0,-1.0,0.00016179682846481421,1,"[0.7028041134005063, 0.7028041134005063, 0.7028041134005063, 0.7028041134005063]","[3471.2532514344302, 258.948617414275, 6206.0359399690815, 215.459056432646]",None,"[1.5553021726140503, 8.0, -0.43547093715637253, 11.0]",False,987.3258187000174,990.461558299954,990.461558299954,991.6738288999768,['space'],1,[0.18678789993282408],3.830590719822794,4.864561819820665,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
