tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_late.rt,answer_too_early.rt,Audiogram_both,Audiogram_time,Audiogram_none,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,13,0,13,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.9957500000019,None,,,,,"[0.5399596596826034, 0.5155640106167412, 0.5480608357154364, 0.7807218748016729]","[1977.8944427269034, 3561.5303178015, 678.7480666690702, 1643.4647588904625]",None,"[19.0, 7.334290322598539, 18.816814774548483, 20.567105356731734]",True,1753.994336700067,1756.617232099874,1756.617232099874,1757.8482392998412,None,1,,3.412728739902377,4.439021339872852,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,13,0,13,0,18,0,18,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.499827099964,None,495.89645658219104,11.28989976777316,0.0002628679901903714,1,"[0.736726420778994, 0.42218416410969983, 0.6173105726917183, 0.4612525343875065]","[1414.8800267377342, 133.73800953474412, 425.8895596506894, 286.17698396551174]",None,"[19.530778301590974, 9.506527519749419, 16.220717981261956, 18.138518104018644]",False,1759.5038991000038,1762.318962499965,1762.318962499965,1763.5528104999103,['space'],1,[0.3148314000573009],3.275875839870423,4.285054039908573,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,13,0,13,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.8756687999703,None,8000.0,-8.0,7.22719885372964e-05,0,"[0.43795925524881935, 0.7746906425674751, 0.6416827800885166, 0.6877339743480694]","[5039.684199579492, 5656.8542494923795, 6349.604207872798, 7127.189745122714]",Tone,"[7.646420842152193, 7.763358327738311, 7.1307020185210135, 6.648283391991938]",False,1764.8857619999908,1767.7635009998921,1767.7635009998921,1768.991657000035,None,0,,3.577117469860241,4.601948369760066,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.3065521998797,None,203.0630990890589,4.0,0.00041118632047867253,1,"[0.4615796849899242, 0.4207744278450674, 0.6234866117502811, 0.5625387934499873]","[7551.254680809407, 1884.8404657973308, 442.136950938055, 1540.1773089557112]",None,"[6.182762787440416, 19.919337459087675, 16.220717981261956, 20.223609845119196]",False,1773.323053299915,1775.8779650998767,1775.8779650998767,1777.1026790998876,['space'],1,[0.294060000218451],3.099965669680387,4.122248369734734,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.5125752000604,None,,,,,"[0.6238357216930321, 0.6238357216930321, 0.6238357216930321, 0.6238357216930321]","[5269.701731736135, 770.7865021393802, 308.4632203580229, 565.6269352130657]",None,"[7.7998269890940355, 17.79986765530967, 17.98566910694344, 18.5574965404976]",True,1778.5290999000426,1781.4306313998532,1781.4306313998532,1782.6437333000358,None,1,,3.505064939847216,4.527903939830139,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783.1236882999074,None,1866.0659830736151,11.0,0.0002439847520558716,1,"[0.578060841371234, 0.578060841371234, 0.578060841371234, 0.578060841371234]","[7238.711639813019, 184.93497261704962, 405.33299444994117, 3636.8870180473973]",None,"[6.182762787440416, 8.0, 16.11397927296251, 7.0]",False,1784.2108396999538,1786.9712006000336,1786.9712006000336,1788.186697700061,['space'],1,[0.4580274000763893],3.3454787298105657,4.3573192297481,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.6382458000444,None,1069.1651085818428,10.197528270719356,0.00015186918195815306,1,"[0.429103301200765, 0.7552094710216672, 0.42385257218397077, 0.5658938982003183]","[212.14922726131394, 317.8646885595461, 476.25891235797025, 713.582098811538]",Perfect_5th,"[12.0, 17.98566910694344, 17.0, 18.434686992489542]",False,1789.634352899855,1792.2840603999794,1792.2840603999794,1793.493765000021,['space'],1,[0.36199340014718473],3.1922011396382004,4.218891439726576,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.953356999904,None,6062.8662660415985,-4.0,7.497821437245907e-05,1,"[0.4285804899204412, 0.5734673112237995, 0.4578007296179174, 0.657070950394548]","[1203.0250360821178, 1802.5009252216623, 2700.6998923363826, 4046.477761207694]",Perfect_5th,"[17.666362963778077, 20.0, 12.0, 6.888018231818351]",False,1796.6777522999328,1799.164086600067,1799.164086600067,1800.3887821000535,['space'],1,[0.27075040014460683],3.164151299279183,4.17254089936614,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.903816799866,None,,,,,"[0.5346193404548756, 0.5346193404548756, 0.5346193404548756, 0.5346193404548756]","[660.3497213729239, 932.3385067780526, 949.3964099973117, 5458.222278019477]",None,"[18.816814774548483, 16.00155315542841, 16.0, 7.7998269890940355]",True,1801.8973503999878,1804.5142832000274,1804.5142832000274,1805.7363455998711,['space'],0,[0.553266900125891],3.1644025398418307,4.194465640000999,None,1,None,1,0,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.1676874998957,None,3667.1634242435152,1.0,8.762689606513478e-05,0,"[0.4358145553148196, 0.4358145553148196, 0.4358145553148196, 0.4358145553148196]","[133.13075938682277, 603.5758789083527, 157.615795377049, 1209.6037554612858]",None,"[9.506527519749419, 18.86074235851716, 6.432035943248767, 17.666362963778077]",False,1807.1692770000082,1809.496393600013,1809.496393600013,1810.7158146998845,None,0,,2.7779214398469776,3.78155373968184,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.0334642999806,None,156.61812437531978,0.4320359432487666,0.0004637312668984428,0,"[0.7915456632805766, 0.44080497055835616, 0.7279799493610245, 0.5730570916952202]","[1838.8606666965445, 2613.6302748425924, 424.63856141605316, 3216.76391414482]",None,"[20.0, 12.343945930819206, 16.220717981261956, 8.096687302623646]",False,1812.0254176999442,1815.0262823998928,1815.0262823998928,1816.2415690999478,None,0,,3.5688067397568375,4.571760039776564,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.6770223998465,None,176.7766952966369,5.0,0.0006224350964454478,0,"[0.5415626574470852, 0.5415626574470852, 0.5415626574470852, 0.5415626574470852]","[405.67266012342355, 1743.637486581371, 132.26051257561988, 300.75062567876023]",None,"[16.11397927296251, 20.478503186202737, 10.0, 18.0]",False,1817.6899568999652,1820.3274759000633,1820.3274759000633,1821.5491016998421,None,0,,3.1966146698687226,4.221382269868627,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.976119699888,None,6807.548490278075,0.6482833919919375,0.0001566598163444464,0,"[0.4472525585788194, 0.4472525585788194, 0.4472525585788194, 0.4472525585788194]","[190.6148690904743, 1595.869515532571, 7247.217201335289, 2837.7791351093238]",None,"[8.201958806113415, 20.567105356731734, 6.182762787440416, 10.669625497967333]",False,1822.9789368000347,1825.343643100001,1825.343643100001,1826.551978399977,None,0,,2.80935263982974,3.8296251399442554,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.8971173998434,None,411.37437409816533,10.113979272962508,0.00024342168585826066,0,"[0.7771177772087887, 0.6361195165796893, 0.6969829558203533, 0.5063782191106702]","[163.25402854904686, 205.68718704908272, 259.14961665680346, 326.5080570980937]",Major_3rd,"[6.07765557616859, 11.0, 17.0, 17.479758446912495]",False,1827.8959812999237,1831.0367890000343,1831.0367890000343,1832.252399199875,None,0,,3.652042439673096,4.665445039747283,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.6575325999875,None,1414.213562373095,6.0,0.00010062574754963646,0,"[0.6245559887032888, 0.6245559887032888, 0.6245559887032888, 0.6245559887032888]","[1269.728834399525, 6392.39893253645, 902.292039438296, 224.76453577408907]",None,"[18.0, 7.1307020185210135, 16.00155315542841, 14.0]",False,1833.6670021999162,1836.5585735000204,1836.5585735000204,1837.7688096000347,None,0,,3.5321344698313624,4.554622869938612,None,1,None,1,,,,,"{'estimation': [[125.0, 9.356872624712812], [133.9716828170366, 9.144259741323516], [136.24738198751524, 9.0], [143.5872943746293, 8.546380076735803], [150.11001014720588, 8.0], [153.89305166811442, 7.690744850220069], [162.05678277346564, 7.0], [164.93848884661162, 6.764914953202479], [176.40965649047632, 6.0], [176.77669529663655, 5.976394652072801], [189.46457081379947, 5.498635256639394], [203.0630990890585, 5.420830150300823], [217.6376408240306, 5.71355174306351], [226.10525125812833, 6.0], [233.25824788420132, 6.232849521668376], [249.99999999999937, 6.735519709755231], [267.94336563407256, 6.964843226900322], [287.1745887492579, 6.694048609730985], [303.34883760649853, 6.000000000000001], [307.78610333622805, 5.814568180767499], [319.90390299322075, 5.0], [329.87697769322244, 4.35564860766207], [334.2961915759668, 4.0], [346.7737410429535, 3.0], [353.55339059327247, 2.488307976343809], [359.6491437715457, 2.0], [372.20328009226046, 1.0], [378.929141627598, 0.4983138587316903], [386.3856876713124, 0.0], [401.58261606573836, -1.0], [406.12619817811606, -1.282956822959122], [422.5105009690969, -2.0], [435.2752816480601, -2.5405283469179727], [463.5342512363118, -3.0000000000000004], [466.5164957684015, -3.047789104062914], [470.99316387434754, -3.0], [499.9999999999975, -2.700792174545011], [521.4601480992714, -2.0], [535.8867312681438, -1.5423988492957117], [547.3574705134965, -1.0], [568.6152362636313, 0.0], [574.3491774985143, 0.25760869620634386], [588.3577084191986, 1.0], [607.1261413929661, 2.0], [615.5722066724546, 2.4255657558075256], [626.9585027988614, 3.0000000000000004], [646.4664031069053, 4.0], [659.7539553864424, 4.6461456424505005], [668.2119531309627, 5.0], [691.9021987943582, 6.0], [707.1067811865431, 6.61361738462762], [720.2253486456755, 7.0], [754.8131261117516, 8.0], [757.8582832551941, 8.08488677421769], [812.2523963562301, 8.916165018835418], [838.4639734852806, 9.0], [870.5505632961181, 9.098828470149776], [887.1690948087094, 9.0], [933.0329915368008, 8.736435905242995], [999.9999999999926, 8.041349100845204], [1003.6752033123963, 8.0], [1071.773462536285, 7.263137077227573], [1104.2344920575488, 7.0], [1148.698354997026, 6.649915181628554], [1231.1444133449063, 6.389429096650032], [1319.5079107728832, 6.554505398746054], [1395.6294759851203, 7.0], [1414.2135623730828, 7.104887718452697], [1515.7165665103846, 7.878851945198136], [1531.9903504575686, 8.0], [1624.5047927124563, 8.657717859158712], [1695.6332014573827, 9.0], [1741.1011265922318, 9.209690761025337], [1866.065983073597, 9.346512227418607], [1994.9542568706051, 9.0], [1999.9999999999777, 8.986789188799754], [2143.5469250725646, 8.166316793500657], [2165.330555378381, 8.0], [2297.396709994046, 7.026821215390229], [2300.824302730643, 7.0], [2431.5794777428196, 6.0], [2462.2888266898035, 5.775033138219778], [2579.508461871561, 5.0], [2639.01582154576, 4.621383850145829], [2766.180055045128, 4.0], [2828.427124746159, 3.7070086274333205], [3031.4331330207615, 3.069155496360327], [3063.3991913614577, 3.0], [3249.0095854249043, 2.6217151429087764], [3482.2022531844555, 2.205170530327708], [3568.0226351594815, 2.0], [3732.1319661471844, 1.6273482424039363], [3924.308640159304, 1.0], [3999.9999999999504, 0.7596932473969484], [4183.280207326894, 0.0], [4287.093850145118, -0.4233067236967465], [4413.169133004324, -1.0], [4594.7934199880865, -1.821060749641835], [4635.825681167188, -2.0], [4867.076630967077, -3.0], [4924.577653379601, -3.2406610967164], [5144.322665873939, -4.0], [5278.031643091506, -4.4441464168623215], [5538.512493536586, -5.0], [5656.854249492303, -5.242958289104884], [6062.866266041508, -5.542111794894671], [6498.019170849792, -5.372241297326653], [6832.716869312758, -5.0], [6964.404506368894, -4.858403370944732], [7464.2639322943505, -4.187210261123016], [7615.024012984944, -4.0], [7999.999999999882, -3.5252241598872964]], 'plus_line': [[125.0, 5.377426464044525], [133.9716828170366, 5.260384373191595], [137.89318100927792, 5.0], [143.5872943746293, 4.617121996026122], [150.71259058394384, 4.0], [153.89305166811442, 3.7279811846567004], [162.57476871249057, 3.0], [164.93848884661162, 2.80603786715974], [176.77669529663666, 2.0290247357257245], [177.4999610453541, 2.0], [189.46457081379947, 1.50535105571549], [203.0630990890585, 1.3677190696119208], [217.6376408240306, 1.6047718671087], [229.60737400481156, 2.0], [233.25824788420132, 2.111069196765956], [249.99999999999937, 2.614809296537984], [267.94336563407256, 2.8627038211889633], [287.1745887492579, 2.583364529770592], [300.6319732361626, 2.0], [307.78610333622805, 1.6962758472428252], [317.8854910742114, 1.0], [329.87697769322244, 0.2482348566027237], [332.8754425710101, 0.0], [345.26465974571755, -1.0], [353.55339059327247, -1.5855894333134501], [358.56838126769725, -2.0], [371.24495760335435, -3.0], [378.929141627598, -3.5307356266916887], [385.72897067185903, -4.0], [401.21130735910265, -5.0], [406.12619817811606, -5.2894254221579455], [421.8123922704582, -6.0], [435.2752816480601, -6.571692724847851], [459.7914159652058, -7.0], [466.5164957684015, -7.122222652809325], [479.4715980542775, -7.0], [499.9999999999975, -6.826227842640811], [526.2698781377079, -6.0], [535.8867312681438, -5.701197686639951], [551.4850804578272, -5.0], [572.2807267850563, -4.0], [574.3491774985143, -3.904394636593951], [592.4991461472629, -3.0], [610.6737952905002, -2.0], [615.5722066724546, -1.740742351869809], [631.1996731113906, -1.0], [650.391672867514, 0.0], [659.7539553864432, 0.48082446432203196], [672.7912975795435, 1.0], [696.3658900744291, 2.0], [707.1067811865431, 2.4521188396608053], [726.1959389276044, 3.0], [757.8582832551932, 3.9325803356624944], [762.0904649703589, 4.0], [812.2523963562301, 4.752520702977583], [870.5505632961181, 4.93300132728489], [933.0329915368008, 4.550207159878958], [985.4391955763135, 4.0], [999.9999999999926, 3.84510015705124], [1071.773462536285, 3.0512179492064466], [1077.8778454031224, 3.0], [1148.698354997026, 2.3963380953036344], [1231.1444133449063, 2.108794618520484], [1319.5079107728832, 2.2433052009116095], [1414.2135623730828, 2.787235903213998], [1440.018455708509, 2.9999999999999996], [1515.7165665103846, 3.58125931496842], [1569.2154104500792, 4.0], [1624.5047927124563, 4.402818472507806], [1738.9392432459395, 5.0], [1741.1011265922318, 5.010292958586028], [1866.065983073597, 5.174590986887167], [1936.68074563949, 5.0], [1999.9999999999777, 4.837489634000069], [2143.5469250725646, 4.041560284817229], [2148.999599246416, 4.0], [2285.0107371284294, 3.0], [2297.396709994046, 2.9134355173817483], [2415.561592703712, 2.0], [2462.2888266898062, 1.6636321896629171], [2562.1896702734125, 1.0], [2639.01582154576, 0.5176967357158254], [2748.063575409079, 0.0], [2828.427124746159, -0.370646782927025], [3031.4331330207615, -0.9374848620707571], [3069.4782772906133, -1.0], [3249.0095854249043, -1.298378821585882], [3482.2022531844555, -1.616750023666227], [3668.232926721101, -2.0], [3732.1319661471844, -2.13407835953383], [3992.553758663179, -3.0], [3999.9999999999504, -3.0246022193234285], [4213.547752072629, -4.0], [4287.093850145114, -4.320159719937988], [4421.371129214393, -5.0], [4594.793419988081, -5.8246182474843415], [4632.576923891371, -6.0], [4850.969932944827, -7.0], [4924.577653379601, -7.315398477263775], [5119.796010333694, -8.0], [5278.031643091506, -8.52280456397977], [5515.377260575902, -9.0], [5656.854249492303, -9.280640996992192], [6062.866266041508, -9.541229540532296], [6498.019170849792, -9.33926653065481], [6775.868157855839, -9.0], [6964.404506368894, -8.79213584870344], [7464.263932294341, -8.110742438815873], [7570.244107650407, -8.0], [7999.999999999882, -7.579802923189734]], 'minus_line': [[125.0, 13.354493323330402], [133.9716828170366, 13.097796256470193], [135.7086274589414, 13.0], [143.5872943746293, 12.589215766911346], [150.9667090869835, 12.0], [153.8930516681145, 11.776187924857547], [162.8551433454547, 11.0], [164.93848884661162, 10.827898033405395], [176.52490101444934, 10.0], [176.77669529663666, 9.983164341072428], [189.46457081379947, 9.488244793242494], [203.0630990890585, 9.404031689670195], [217.6376408240306, 9.690838559252496], [227.44305009218613, 10.0], [233.25824788420132, 10.186172454922804], [249.99999999999937, 10.663828974015905], [267.94336563407256, 10.873315561310642], [287.1745887492579, 10.631241380373385], [302.35649341806624, 10.0], [307.78610333622805, 9.782536141132493], [319.93839209072087, 9.0], [329.87697769322244, 8.34590020777095], [334.4140007867909, 8.0], [346.8839829077787, 7.0], [353.55339059327247, 6.464759397231543], [359.67140312229793, 6.0], [371.9963369543599, 5.0], [378.929141627598, 4.441515807147584], [385.821159708074, 4.0], [400.6606019939998, 3.0], [406.12619817811606, 2.639868088767101], [421.10223970918406, 2.0], [435.2752816480601, 1.3965737896731523], [460.5029450064737, 1.0], [466.5164957684015, 0.9129394599317514], [474.26548523494773, 1.0], [499.9999999999975, 1.3001151201717287], [520.8980681315701, 2.0], [535.8867312681438, 2.4753508619754063], [546.465850278627, 3.0], [567.9114830201225, 4.0], [574.3491774985143, 4.27466325855336], [587.1444495774736, 5.0], [606.0268342505908, 6.0], [615.5722066724546, 6.447342306793125], [625.816678481381, 7.000000000000001], [644.8839457078853, 8.0], [659.7539553864432, 8.674985380095457], [667.118813031747, 9.0], [689.982170096847, 10.0], [707.1067811865431, 10.659025134149575], [718.2736496857442, 11.0], [752.6302054747398, 12.0], [757.8582832551941, 12.143867495964109], [812.2523963562301, 12.984638885737462], [817.100542671962, 13.0], [870.5505632961181, 13.17858871220446], [898.5428781774564, 13.0], [933.0329915368008, 12.803393346690342], [999.9999999999926, 12.075985870541995], [1006.3610115229225, 12.0], [1071.773462536285, 11.275613097554896], [1103.6876618628164, 11.0], [1148.698354997026, 10.643993844754378], [1231.1444133449063, 10.381090894391054], [1319.5079107728832, 10.556043342012508], [1395.6868427880897, 11.0], [1414.2135623730828, 11.110464294109288], [1515.7165665103828, 11.893303619090904], [1530.241070335621, 12.0], [1624.5047927124563, 12.685138763855168], [1691.1907029300648, 13.0], [1741.1011265922298, 13.241240199972415], [1866.065983073597, 13.388298773213481], [1999.9999999999802, 13.018774268601314], [2003.1083274480454, 13.0], [2143.5469250725646, 12.200932588602463], [2169.89754268011, 12.0], [2297.396709994046, 11.042486458118432], [2302.8896780789687, 11.0], [2434.215075615466, 10.0], [2462.2888266898062, 9.790311051752594], [2583.0232052035262, 9.0], [2639.01582154576, 8.640212144704813], [2768.7693742740194, 8.0], [2828.427124746159, 7.7177941464574], [3031.4331330207615, 7.0359867672364755], [3045.416566922565, 7.0], [3249.0095854249043, 6.533217466751545], [3482.2022531844555, 6.01666492834236], [3488.2893787804755, 6.0], [3732.1319661471844, 5.399308470483978], [3852.426826324309, 5.0], [3999.9999999999554, 4.536321117323201], [4136.049122256387, 4.0], [4287.093850145118, 3.4099528516981406], [4382.388844339108, 3.0], [4594.793419988081, 2.0648744612930416], [4610.256307222173, 2.0], [4849.212727119384, 1.0], [4924.577653379601, 0.6859440184089851], [5123.322889306893, 0.0], [5278.031643091506, -0.5256470084144045], [5490.375913426628, -1.0], [5656.854249492303, -1.3506132295780051], [6062.866266041508, -1.652976504279544], [6498.019170849792, -1.4641831666482628], [6919.654340957424, -1.0], [6964.404506368894, -0.9486739686383179], [7464.2639322943505, -0.24854289627217405], [7635.544234970988, 0.0], [7999.999999999872, 0.5396123343947861]]}",,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
,,,,14,0,14,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.2867862998974,None,659.7539553864473,6.0,9.688084955247381e-05,1,"[0.6076030219926069, 0.5482682183440525, 0.46942789968037374, 0.4169057481404831]","[207.57768916180316, 440.62167201970556, 655.6968014239374, 215.07911867226423]",None,"[11.0, 16.220717981261956, 18.816814774548483, 12.0]",False,1839.3226588999387,1841.9799697999842,1841.9799697999842,1843.1932502000127,['space'],1,[0.3764039999805391],3.0758755698334426,4.078463569749147,None,1,None,1,,,,,,,,,,,,,,luctew,001,fr,0,0,2022-05-12_15h03.34.149,Cluster,2022.1.1,35.364680596551814,
