tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,Audiogram_both,Audiogram_none,Audiogram_time,Audiogram_frequency,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,3,0,3,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.791318200063,None,125.0,9.0,0.0020369013890205647,1,"[0.4937395914670206, 0.4937395914670206, 0.4937395914670206, 0.4937395914670206]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[6.847316394817064, 6.800380026165427, 8.863572288142883, 11.0]",False,647.8833018000005,650.3954397001071,650.3954397001071,651.5968030000804,['space'],1,3.0050260999705642,4.031849100021645,None,1,None,1,[0.4552859999239445],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,3,0,3,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.958159300033,None,659.7539553864473,-4.0,3.0636414623792164e-05,0,"[0.42043449620825135, 0.4077208134058082, 0.779543018853214, 0.6475145485738991]","[313.3725561568548, 422.4772812870098, 1672.7615232277644, 2837.5979548375863]",None,"[11.634060966657366, 9.0, 1.0254998596726566, 9.112124997758599]",False,652.9913613001117,655.6208811000688,655.6208811000688,656.8502308001043,None,0,3.263152100145817,4.281492900103331,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,3,0,3,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.3267238000408,None,1683.3673231894825,-4.810170592661189,3.478190132803819e-05,1,"[0.6131209060670236, 0.7008906605841001, 0.4198074504524242, 0.5851259982076269]","[334.0223824599846, 500.46809947500446, 749.8548951944222, 1123.512896100425]",Perfect_5th,"[11.513616445785994, 6.081850458640543, 5.4928901646508494, 4.128892000811312]",False,658.3197394000599,661.0663152000634,661.0663152000634,662.2763755000196,['space'],1,3.3519801000365987,4.377599500119686,None,1,None,1,[0.5191989998565987],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,3,0,3,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.7337450000923,None,,,,,"[0.5397608062809687, 0.5397608062809687, 0.5397608062809687, 0.5397608062809687]","[333.6059204045476, 399.8258049506259, 3847.884964887023, 3193.065578835914]",None,"[11.513616445785994, 9.171666375670391, 5.0, 8.469750195397058]",True,663.7465330000268,666.4063838000875,666.4063838000875,667.6300449999981,None,1,3.2078072000294924,4.219020000076853,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.4373770001112,None,574.3491774985172,-3.0,4.236786401426487e-05,0,"[0.6010910036832654, 0.4899472708466208, 0.43647205520917287, 0.7806475231915484]","[361.81730936009427, 406.1261981781175, 455.8612442791081, 511.68694599838716]",Tone,"[11.0, 9.171666375670391, 7.0, 6.0]",False,696.4339274000376,698.992800100008,698.992800100008,700.1931932000443,None,0,3.340410199947655,4.362427899963222,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.8377530000871,None,1479.1421091566403,-4.733346217922802,2.830960554311306e-05,0,"[0.5183059348666088, 0.5837587813380811, 0.48445697585705044, 0.6798862843081892]","[2347.9917400857125, 2091.822831446466, 1863.6022791123517, 1660.2808815846088]",Tone,"[6.0, 4.0, 1.803590307524745, 1.0254998596726566]",False,701.8360003000125,704.4376172000775,704.4376172000775,705.6403284000698,None,0,3.30695149989333,4.320350399939343,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.1901537000667,None,1897.0862760317098,-4.0,4.427106441542229e-05,1,"[0.5197297158127161, 0.5197297158127161, 0.5197297158127161, 0.5197297158127161]","[376.4295937808962, 564.0071243077313, 845.05586575914, 1266.1531840230705]",Perfect_5th,"[10.194900943411337, 5.016899083795806, 5.745764438707836, 3.0]",False,707.2057043000823,709.7942554000765,709.7942554000765,711.0045289000263,['space'],1,3.112724999897182,4.130591099848971,None,1,None,1,[0.451953399926424],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.3728961000452,None,408.0790387532475,3.17166637567039,0.00010969961207379571,1,"[0.5579338290233086, 0.6599189008921038, 0.43203731854850447, 0.465136389567747]","[808.4283035179623, 188.42426787315304, 669.2693047753802, 1469.1814518872434]",None,"[5.687378023881542, 6.547681486333655, 5.0, 1.2666537820771984]",False,712.374504800071,715.0496265001129,715.0496265001129,716.256227600039,['space'],1,3.1680332999676466,4.185691299964674,None,1,None,1,[0.5529969999333844],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.5984218000667,None,,,,,"[0.4126917644877828, 0.7091950118789521, 0.49055405145540965, 0.5890757503859368]","[1271.432473142172, 370.3657629042687, 416.18655279521545, 2527.754684727248]",None,"[3.0, 10.194900943411337, 9.0, 8.0]",True,717.614416000084,720.2471771000419,720.2471771000419,721.4732685000636,None,1,3.2434030999429524,4.258013999904506,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,5,0,5,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.9004573000129,None,3249.0095854249403,0.0,7.075723770535575e-05,1,"[0.7815764861200838, 0.7815764861200838, 0.7815764861200838, 0.7815764861200838]","[7275.340911674568, 1143.9579516171684, 176.56603985942354, 491.13576719421366]",None,"[2.0, 4.128892000811312, 6.800380026165427, 6.081850458640543]",False,722.9344245000975,726.3057094000978,726.3057094000978,727.5089014000259,['space'],1,4.151683500036597,5.166623699944466,None,1,None,1,[0.6280368999578059],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.1454887000145,None,353.5533905932738,-3.0,6.273272561452762e-05,0,"[0.7724566773291817, 0.717544393545692, 0.4836080868888618, 0.44336240381153874]","[222.72467953508485, 250.00000000000003, 280.6155120773433, 314.9802624737183]",Tone,"[8.0, 9.716698867869631, 11.0, 11.634060966657366]",False,729.160003200057,732.1716282000998,732.1716282000998,733.3758090001065,None,0,3.4265332999639213,4.446664500050247,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.6585018000333,None,2297.3967099940687,3.0,0.00011498656915782863,1,"[0.4700952853422456, 0.5429019544753092, 0.7899770104040078, 0.5644016949005969]","[5511.584116596476, 580.6050043904723, 979.0909833284962, 1174.9976403469168]",None,"[-1.4891035780236894, 5.0, 5.306476951059075, 4.0]",False,734.678639800055,737.5181806000182,737.5181806000182,738.7498947000131,['space'],1,3.4038576998282224,4.430504799936898,None,1,None,1,[0.5918415999040008],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.1501788001042,None,1459.381735699126,-4.189091806756456,3.0443100948672445e-05,0,"[0.745507758069964, 0.4329993467373247, 0.7768342944971635, 0.6390289514480317]","[289.57801280899616, 433.8767858996053, 650.0806588058874, 974.0204516295165]",Perfect_5th,"[11.347902014810314, 8.06241833369221, 4.99930533297728, 5.306476951059075]",False,740.1462542000227,743.1161295000929,743.1161295000929,744.3456838000566,None,0,3.6254926999099553,4.650200599920936,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.8345821000403,None,2872.102994369196,3.1121249977585994,8.981956388762984e-05,0,"[0.6182982956506451, 0.5759595245804088, 0.4012016850650755, 0.7283486502749217]","[6753.076479187312, 240.47735509745928, 2921.8487124253943, 179.02428619829737]",None,"[1.0, 9.0, 9.112124997758599, 6.800380026165427]",False,745.8478108000709,748.4619410000741,748.4619410000741,749.6807311000302,None,0,3.356177900102921,4.383958300109953,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.2683499000268,None,125.0,9.0,0.0020369013890205647,0,"[0.7370131536156452, 0.47092303665833307, 0.6114805061852533, 0.5840372215864154]","[7158.033218028905, 678.0260789488326, 1901.887196929389, 4660.220476069046]",None,"[2.0, 5.0, 2.0, -0.05668281329649982]",False,752.8085551999975,755.6662661000155,755.6662661000155,756.8970360000385,None,0,3.453053599805571,4.480994399753399,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.3200315000722,None,2828.42712474619,-4.0,4.131885137928784e-05,0,"[0.6460711142739151, 0.6460711142739151, 0.6460711142739151, 0.6460711142739151]","[4489.848193237493, 4000.000000000001, 3563.594872561358, 3174.8021039363994]",Tone,"[0.0, 3.4589661902529443, 7.0, 8.469750195397058]",False,758.3489894000813,761.3264263001038,761.3264263001038,762.5525017000036,None,0,3.6209223000332713,4.654370600124821,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.048976500053,None,713.568944242114,-0.7668637034553498,4.013195740039501e-05,1,"[0.6666301707751487, 0.6666301707751487, 0.6666301707751487, 0.6666301707751487]","[455.91642895788596, 369.0365427443896, 2831.382187105711, 7928.74677400197]",None,"[7.0, 10.194900943411337, 9.112124997758599, 3.903422065845511]",False,764.0453740000958,767.0797526000533,767.0797526000533,768.2966884000925,['space'],1,3.6915005000773817,4.712527700117789,None,1,None,1,[0.5523955998942256],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.7970558000961,None,,,,,"[0.48297640370308603, 0.7032888465794322, 0.61339819680819, 0.5189224712730718]","[144.01490278686646, 4034.3757100493794, 5469.105634656948, 348.3217954261306]",None,"[10.369950949930363, 3.0, -1.4891035780236894, 11.008027259455613]",True,769.7973829000257,772.619164200034,772.619164200034,773.853199300007,None,1,3.3701265000272542,4.3957754001021385,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.2326455001021,None,3062.7307495673563,3.0,8.582642622426591e-05,1,"[0.5210823437183214, 0.5210823437183214, 0.5210823437183214, 0.5210823437183214]","[4861.782013758574, 4331.355363935271, 3858.7989415402158, 3437.799030579476]",Tone,"[-1.0000000000000009, 1.5438401106294783, 4.0, 7.179895465996863]",False,775.2347553001018,777.8355490000686,777.8355490000686,779.0711336000822,['space'],1,3.1118087000213563,4.133447299944237,None,1,None,1,[0.7734972998732701],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.4238657000242,None,2914.9172749409645,3.1121249977585994,8.601252555703305e-05,1,"[0.5330168804858457, 0.5999074852962479, 0.4991786506307718, 0.6020815695745109]","[4542.2337560803335, 210.17015466592702, 1826.0222047276834, 1529.7895861339007]",None,"[0.0, 7.0, 1.803590307524745, 1.2666537820771984]",False,780.4463427000446,783.1065784000093,783.1065784000093,784.3161350000883,['space'],1,3.270274599897675,4.299741499940865,None,1,None,1,[0.5403388999402523],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.7983158000279,None,1000.0,-7.0,1.9677503772788864e-05,0,"[0.498642295877759, 0.498642295877759, 0.498642295877759, 0.498642295877759]","[629.9605249474365, 707.1067811865474, 793.7005259840997, 890.8987181403393]",Tone,"[4.897056990734846, 5.23313629654465, 5.687378023881542, 5.745764438707836]",False,785.8882601000369,788.4185098001035,788.4185098001035,789.625960500096,None,0,3.023006600094959,4.0420195000479,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,17,0,17,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.9662018000381,None,,,,,"[0.7216165722282041, 0.7216165722282041, 0.7216165722282041, 0.7216165722282041]","[246.42677868269448, 4992.125059241802, 5013.185636808321, 239.24466148842552]",None,"[9.716698867869631, -1.1517555255134466, -1.1517555255134466, 9.0]",True,790.977508900105,794.1747359000146,794.1747359000146,795.3837502000388,None,1,3.9164361000293866,4.940493499976583,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.9516921000322,None,264.85109523475046,4.674950258245201,0.0002599407171266244,1,"[0.6474801773450408, 0.6474801773450408, 0.6474801773450408, 0.6474801773450408]","[166.8457349869869, 187.27800544517615, 210.21245359528632, 235.95550124270412]",Tone,"[7.6093112597021735, 6.547681486333655, 7.0, 8.626180643476042]",False,796.9552967000054,799.9285363000818,799.9285363000818,801.1374110000907,['space'],1,3.6170473999809474,4.6320921999868006,None,1,None,1,[0.5151710999198258],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,4,0,4,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.6268121000612,None,3732.1319661472303,-2.0,6.29409948098831e-05,1,"[0.6828541527544971, 0.5845733357587535, 0.4996154958703043, 0.5596037479380482]","[740.5487761432821, 1109.569472067845, 1662.4757922855756, 2490.899244717646]",Perfect_5th,"[5.4928901646508494, 4.793322612308798, 1.0254998596726566, 7.261860214502654]",False,802.6545730000362,805.4606691000517,805.4606691000517,806.6741478000768,['space'],1,3.3575606000376865,4.3656924000242725,None,1,None,1,[0.45044899987988174],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,0,0,0,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.9497725000838,None,4924.577653379667,-7.0,6.591109276268535e-05,1,"[0.7809142371537705, 0.785791402421994, 0.5853405108123456, 0.5012321070365764]","[1972.2919107839991, 161.04333053063047, 491.3436435893057, 200.23974671457455]",None,"[2.85462562250569, 8.0, 6.081850458640543, 6.847316394817064]",False,819.9571291001048,823.151313600014,823.151313600014,824.3728641000343,['space'],1,3.666368899983354,4.6720459999050945,None,1,None,1,[0.7475034999661148],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.6815982999979,None,2923.188084360273,3.1121249977585994,8.527708663189247e-05,0,"[0.5851252256662228, 0.7960619931214843, 0.7989972669795798, 0.40709411330801215]","[4640.271840214405, 4134.012234269726, 3682.986200287379, 3281.1676847645845]",Tone,"[-0.05668281329649982, 3.0, 6.0, 8.469750195397058]",False,825.6734027001075,828.8927859000396,828.8927859000396,830.0860072000651,None,0,3.612626599962823,4.6255213000113145,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.3509381000185,None,1634.2605692155994,-4.9745001403273434,3.287948545534981e-05,0,"[0.5119750221636151, 0.4514678010804704, 0.6800395388089906, 0.666655639530249]","[172.45569632531544, 3097.684606409866, 5482.5694520562865, 185.00140185289328]",None,"[7.0, 9.0, -1.4891035780236894, 6.547681486333655]",False,831.3623524000868,834.0240616000956,834.0240616000956,835.2272334001027,None,0,3.3546156998490915,4.369725399883464,None,1,None,1,,,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.7839400001103,None,,,,,"[0.6196262430268618, 0.6196262430268618, 0.6196262430268618, 0.6196262430268618]","[271.2897418918634, 2919.8542029495557, 439.0701962603583, 491.8917161171704]",None,"[10.6749502582452, 9.112124997758599, 8.0, 6.081850458640543]",True,836.7962088000495,839.6637085000984,839.6637085000984,840.8711872000713,None,1,3.5252056000754237,4.519331800052896,None,1,None,1,,0,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
,,,,5,0,5,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.342582100071,None,125.0,10.0,0.002285440948074376,1,"[0.5726803745107761, 0.5726803745107761, 0.5726803745107761, 0.5726803745107761]","[1748.9104168226615, 549.8282399802051, 401.474932617244, 141.72493324678845]",None,"[1.1898294073388112, 5.407565608342791, 9.171666375670391, 10.369950949930363]",False,842.3718654001132,845.1229798001004,845.1229798001004,846.3537727000657,['space'],1,3.3138137998757884,4.331944199861027,None,1,None,1,[0.4929312999593094],,,,,,,,,,,,,ddmfvc,001,fr,0,0,2022-05-05_10h34.05.823,Cluster,2022.1.1,36.51984835093601,
