tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,answer_too_early.rt,Catch trial answer,answer_too_late.rt,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.7616366000148,None,164.93848884661182,1.0,0.00044110524043938597,1,"[0.40247803653737274, 0.40247803653737274, 0.40247803653737274, 0.40247803653737274]","[831.2378961427879, 554.7847360339226, 370.27438807164117, 247.1285050882241]",Perfect_5th,"[4.0, 10.0, 12.215520051168408, 12.140918769099049]",False,2051.8548316000088,2054.0912987000193,2054.0912987000193,2055.3201394000207,['space'],1,2.649820299993735,3.6635980999853928,None,1,None,1,[0.3325703999726102],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.758713100018,None,491.9655936798898,4.711014651906594,0.00012359733777847354,1,"[0.7910553783201104, 0.7910553783201104, 0.7910553783201104, 0.7910553783201104]","[780.946700939617, 695.7444148030316, 619.8378073013214, 552.2127079796659]",Tone,"[4.670978789390276, 6.0, 8.0, 10.0]",False,2058.7458156000066,2062.150533500011,2062.150533500011,2063.3612594000006,['space'],1,4.195495000021765,5.197317700018175,None,1,None,1,[0.4277993999712635],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.0053827000083,None,1354.0152472721077,1.674896035970219,6.297046805982587e-05,1,"[0.4071766330535934, 0.4767228869855762, 0.4666408462261272, 0.40335798316234883]","[3501.44644921751, 350.83545590583054, 4234.777697340018, 422.12134892299355]",None,"[-0.35482135484895494, 12.46127946129036, -4.99735158304083, 11.6079989710239]",False,2065.00142830002,2067.36706780002,2067.36706780002,2068.5921826000267,['space'],1,2.7795073999732267,3.7980352999584284,None,1,None,1,[0.452693699975498],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068.854693800007,None,176.7766952966369,-5.0,0.00019683126003941905,0,"[0.5089970828720642, 0.5080170344711521, 0.7900832650149376, 0.72021908788795]","[3347.79490367418, 5602.103538053239, 383.13115071086594, 147.9284801704146]",None,"[0.0, -7.305837667111589, 12.215520051168408, 14.0]",False,2076.4463012000197,2079.268551200017,2079.268551200017,2080.504419500008,None,0,3.544952299736906,4.569467699737288,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.0748895000143,None,1888.0402578917747,-2.0,5.540952001931121e-05,1,"[0.4029681261643761, 0.5225493570521569, 0.5297658493816684, 0.47230403952808236]","[4216.839772640881, 3704.661054297019, 206.96379260980885, 585.0963766146446]",None,"[-4.99735158304083, -1.7562789393965659, 11.84221032185445, 9.0]",False,2082.0893211000075,2084.573550400004,2084.573550400004,2085.791358800023,['space'],1,2.9551963999692816,3.9749293999921065,None,1,None,1,[0.40517129996442236],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,4,0,4,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086.1222904000024,None,,,,,"[0.5780241824053183, 0.7166832543668905, 0.7420324504292717, 0.5496913596591169]","[663.1687130927431, 851.364193315804, 421.7943331914611, 181.98932206811637]",None,"[6.80272692949871, 4.0, 11.6079989710239, 12.635602034081144]",True,2087.1345518000016,2090.1942136000143,2090.1942136000143,2091.4219429000223,None,1,3.622598999994807,4.636107300000731,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.820595200028,None,267.9433656340732,-5.0,8.349270441553178e-05,0,"[0.5107453253088542, 0.7786144188516014, 0.6478393899692582, 0.7502800990757124]","[278.9142829277505, 135.00662221970592, 6299.771675005373, 1565.4236672137597]",None,"[12.613922452999732, 14.50595197061979, -5.0, 7.0]",False,2092.8458865000284,2095.8155883,2095.8155883,2097.0548312000174,None,0,3.6919906999974046,4.713890499988338,None,1,None,1,,,,,,,"{'estimation': [[125.0, 1.3533242622880923], [131.37283648428908, 1.0], [133.97168281703668, 0.862362490481067], [143.5872943746293, 0.07371257710574497], [144.33580527878283, 0.0], [153.89305166811442, -0.9257343973866538], [154.6295030828802, -1.0], [164.7831910103929, -2.0], [164.93848884661162, -2.014857295870704], [175.93402445866275, -3.0], [176.77669529663677, -3.07271098036795], [189.46457081379947, -3.9947323628601588], [189.5609997765904, -4.0], [203.0630990890585, -4.714158589684587], [211.6994563017151, -5.0], [217.6376408240306, -5.19568429614862], [233.25824788420132, -5.422865605098423], [249.99999999999937, -5.411369005030288], [267.94336563407256, -5.178448963667712], [275.4033934019552, -5.0], [287.1745887492579, -4.7341044597073205], [307.78610333622805, -4.100425915634145], [310.3195385608082, -4.0], [329.87697769322244, -3.281465492818781], [336.4318881931277, -2.9999999999999996], [353.55339059327247, -2.3089677111046023], [360.69249711141003, -2.0], [378.929141627598, -1.245775565884834], [385.1321289394508, -1.0], [406.12619817811606, -0.19533889605265115], [412.3365482485254, 0.0], [435.2752816480601, 0.6982404318338865], [451.37685459534333, 1.0], [466.5164957684015, 1.2763976597660993], [499.9999999999975, 1.382768515226288], [530.7425482425303, 1.0], [535.8867312681438, 0.9358734135137337], [572.306543626715, 0.0], [574.3491774985143, -0.05137877843986274], [601.7411238198735, -1.0], [615.5722066724546, -1.455698582719616], [630.4109471847805, -2.0], [658.4667369702565, -3.0], [659.7539553864424, -3.0431122160030917], [689.485361091755, -4.0], [707.1067811865431, -4.5304143133464425], [728.2371885784382, -5.0], [757.8582832551941, -5.63020200549257], [796.882363121341, -6.0], [812.2523963562301, -6.143471970738868], [866.5457911356103, -6.0], [870.5505632961181, -5.9898816103725565], [933.0329915368008, -5.263797362071948], [948.8285913400866, -5.0], [999.9999999999926, -4.164828819916041], [1009.8281312140815, -4.0], [1070.781592926771, -3.0], [1071.773462536285, -2.984312108855538], [1148.698354997026, -2.01646925655074], [1151.0397613995306, -2.0], [1231.1444133449063, -1.4721135863856074], [1319.5079107728832, -1.4436150508989578], [1414.2135623730828, -1.8870819890089592], [1428.4589026388753, -2.0], [1515.7165665103846, -2.6622651868509504], [1555.680638024651, -3.0], [1624.5047927124563, -3.5607377566099414], [1685.7754202968426, -4.0], [1741.1011265922318, -4.382734549707303], [1866.065983073597, -4.974928458886996], [1876.3483570291855, -5.0], [1999.9999999999802, -5.290512190685801], [2143.5469250725646, -5.333326827701898], [2297.3967099940432, -5.193090074923596], [2451.625619080591, -5.0], [2462.2888266898062, -4.986924508410001], [2639.01582154576, -4.847139983301253], [2828.427124746159, -4.88368019666191], [2905.054896835816, -5.0], [3031.4331330207615, -5.18070530572755], [3249.0095854249043, -5.7684055038811275], [3307.2171307646317, -6.0], [3482.2022531844555, -6.6621195367910415], [3554.87308894467, -7.0], [3732.1319661471844, -7.810182300980529], [3771.1177255398525, -8.0], [3973.2209222678184, -9.0], [3999.9999999999504, -9.12887393801746], [4183.993017925292, -10.0], [4287.093850145118, -10.480008298830565], [4414.86913361887, -11.0], [4594.793419988081, -11.718779508381731], [4686.653338402539, -12.0], [4924.577653379601, -12.70224578981574], [5093.1254017684905, -13.0], [5278.031643091506, -13.314193024274523], [5656.854249492303, -13.48129712157369], [6062.866266041501, -13.212446748458444], [6201.53753646602, -13.0], [6498.019170849792, -12.5655574474311], [6784.134101892871, -12.0], [6964.404506368894, -11.657947110807225], [7277.988869611337, -11.0], [7464.2639322943505, -10.624411307457045], [7788.108786396244, -10.0], [7999.999999999882, -9.594168092559872]], 'plus_line': [[125.0, -1.1866910768180996], [133.9716828170366, -1.637294240436628], [138.08443562130492, -2.0], [143.5872943746293, -2.49479737969372], [148.43147652543453, -3.0], [153.89305166811442, -3.561072976393378], [158.13081442873528, -4.0], [164.93848884661162, -4.680092314679229], [168.4071007667227, -5.0], [176.77669529663666, -5.743884144489292], [180.193155147374, -6.0], [189.46457081379947, -6.6818723559552184], [195.25511975076606, -7.0], [203.0630990890585, -7.437515249318576], [217.6376408240306, -7.944822909017001], [220.82005386877026, -8.0], [233.25824788420118, -8.236902910397042], [249.99999999999937, -8.253550970699948], [267.1963638693826, -8.0], [267.94336563407256, -7.990543841138984], [287.1745887492579, -7.51533913873763], [301.24955301270876, -7.0], [307.78610333622805, -6.78493429448545], [326.60763040699976, -6.0], [329.87697769322244, -5.873863959549911], [349.73199328757295, -5.0], [353.55339059327247, -4.840615218550196], [373.0501992740823, -4.0], [378.929141627598, -3.7544596635998975], [398.41605213103, -3.0], [406.12619817811606, -2.708739978158016], [429.44262717736655, -2.0], [435.2752816480601, -1.8300058006519015], [466.5164957684015, -1.3024085697516843], [499.9999999999981, -1.2365006926257909], [535.8867312681438, -1.7261825087433649], [546.0054044802027, -2.0], [574.3491774985143, -2.7502177469996933], [581.3157496132072, -3.0], [610.1738094710868, -4.0], [615.5722066724546, -4.172476751652883], [637.0215553241123, -5.0], [659.7539553864432, -5.761639736439208], [667.0287894194795, -6.0], [698.6304211751587, -7.000000000000001], [707.1067811865431, -7.241893646752328], [741.6557533248915, -8.0], [757.8582832551932, -8.33665200276399], [812.2523963562301, -8.833789385725634], [870.5505632961181, -8.696574607595775], [929.2916963866026, -8.0], [933.0329915368008, -7.95872419365699], [991.7328175256054, -7.0], [999.9999999999926, -6.868699071564488], [1052.596222417657, -6.0], [1071.773462536285, -5.689277041601635], [1124.2205260233004, -5.0], [1148.698354997026, -4.693740280681183], [1231.1444133449063, -4.10845773324573], [1319.5079107728832, -4.049889449359324], [1414.2135623730828, -4.510520757185125], [1478.092809381547, -5.0], [1515.7165665103846, -5.294428145487455], [1600.6438568584351, -6.0], [1624.5047927124563, -6.197775905438634], [1741.1011265922318, -6.994446991050659], [1742.2874337212459, -7.0], [1866.065983073597, -7.5897485051211415], [1999.9999999999802, -7.859890050461307], [2143.5469250725646, -7.892462886760292], [2297.396709994046, -7.775030778681604], [2462.2888266898062, -7.601464671378004], [2639.0158215457564, -7.465961232580781], [2828.427124746159, -7.465084148404447], [3031.4331330207615, -7.683202424494903], [3164.6411889293877, -8.0], [3249.0095854249043, -8.207396697129097], [3465.037440710617, -9.0], [3482.2022531844555, -9.062520580754715], [3674.3372925244644, -10.0], [3732.1319661471844, -10.263887462976612], [3868.043487613053, -11.0], [3999.9999999999504, -11.66168100107547], [4066.2198222179113, -12.0], [4267.578940295318, -13.0], [4287.093850145118, -13.09169425094157], [4495.846364426397, -14.0], [4594.793419988076, -14.397693181642733], [4793.867629946363, -15.0], [4924.577653379601, -15.38456047441218], [5278.031643091506, -15.950453636760308], [5405.640679740755, -16.0], [5656.854249492303, -16.108862885052943], [5802.183586857329, -16.0], [6062.866266041508, -15.836063896247689], [6498.019170849792, -15.194021993986887], [6591.355652910091, -15.0], [6964.4045063688845, -14.270154944041401], [7090.480677227879, -14.0], [7464.2639322943505, -13.221484768063686], [7587.600199336378, -13.0], [7999.999999999882, -12.271262460475205]], 'minus_line': [[125.0, 3.902582166658138], [133.9716828170366, 3.380104342822043], [138.62162031965886, 3.0], [143.5872943746293, 2.6215569066773203], [150.1694581256323, 2.0], [153.89305166811442, 1.6589016300121027], [160.57333177521483, 1.0], [164.93848884661162, 0.5800454789240114], [171.27716869644763, 0.0], [176.77669529663666, -0.48725762644934745], [183.64712934069755, -1.0], [189.46457081379947, -1.4134026499850392], [200.71724970285746, -2.0], [203.0630990890585, -2.11531695796048], [217.6376408240306, -2.517976334454702], [233.25824788420132, -2.678841618484471], [249.99999999999937, -2.6178623034243165], [267.94336563407256, -2.3804334558311995], [287.1745887492579, -2.0013228487258874], [287.2213218576404, -2.0], [307.78610333622805, -1.4258989501861117], [320.61207951808973, -1.0], [329.87697769322244, -0.6982652585656323], [348.21318682627015, 0.0], [353.55339059327247, 0.1950797977721166], [373.2632092154191, 1.0], [378.929141627598, 1.2181630745825602], [399.0696147907456, 2.0], [406.12619817811606, 2.2603312096418264], [430.00416130302904, 3.0], [435.2752816480601, 3.161851806241118], [466.5164957684015, 3.7643372537173203], [499.9999999999975, 3.905646105329345], [535.8867312681438, 3.517490483208176], [556.2320153915063, 3.0], [574.3491774985137, 2.554210325272596], [590.9327310178713, 2.0], [615.5722066724546, 1.142776343570738], [619.6534530698881, 1.0], [646.9463103389479, 0.0], [659.7539553864432, -0.4631248330099487], [676.8615981124977, -1.0], [706.9865062471304, -2.0], [707.1067811865431, -2.0036410669664826], [751.9669311056849, -3.0], [757.8582832551941, -3.125698906788413], [812.2523963562301, -3.6279713255914894], [870.5505632961192, -3.460869796407356], [908.5205847557833, -3.0], [933.0329915368008, -2.694242492507265], [973.2696437587522, -2.0], [999.9999999999926, -1.5563227025933457], [1032.4554851592213, -1.0], [1071.773462536285, -0.3598054126514756], [1099.919357562952, 0.0], [1148.698354997026, 0.6070754847220715], [1213.0020995374555, 1.0], [1231.1444133449063, 1.116796677032366], [1319.5079107728832, 1.108246894266836], [1338.7935530775517, 1.0], [1414.2135623730828, 0.6379001206413946], [1493.3566187189326, 0.0], [1515.7165665103846, -0.1674618969243459], [1613.513412391524, -1.0], [1624.5047927124563, -1.0886540813857775], [1741.1011265922318, -1.9322569170622899], [1753.4258436866035, -2.0], [1866.065983073597, -2.543507435607278], [1999.9999999999802, -2.8794067556750926], [2143.5469250725646, -2.909050273414623], [2297.396709994046, -2.710905601157973], [2462.2888266898062, -2.452882900951386], [2639.0158215457564, -2.2891401910934244], [2828.427124746159, -2.337513521950746], [3031.4331330207615, -2.6810111655397106], [3129.8074420088105, -3.0], [3249.0095854249043, -3.3411587340820663], [3411.6999951928565, -4.0], [3482.2022531844555, -4.268949605655951], [3645.2046737414717, -5.0], [3732.1319661471844, -5.3869235404427105], [3866.4567755328003, -6.0], [3999.9999999999504, -6.631334923503993], [4084.456221088806, -7.0], [4287.093850145118, -7.932119986512529], [4304.422014013833, -8.0], [4558.472642454847, -9.0], [4594.793419988081, -9.14033045868498], [4878.668437393375, -10.0], [4924.577653379601, -10.133464479111714], [5278.031643091506, -10.757842861867427], [5656.854249492303, -10.95520558966367], [6062.866266041508, -10.662381481790646], [6498.019170849792, -10.031866458125407], [6514.081771485897, -10.0], [6964.404506368894, -9.133799496325182], [7027.612209614918, -9.0], [7464.2639322943505, -8.113586224577622], [7519.089788751245, -8.0], [7999.999999999882, -7.019643682109047]]}",,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,6,0,6,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.6323804000276,None,217.63764082403114,-1.0,0.0002057780162255133,0,"[0.4098967652606029, 0.4098967652606029, 0.4098967652606029, 0.4098967652606029]","[345.47821999194423, 307.78610333622925, 274.20624492365664, 244.28999210856162]",Tone,"[12.46127946129036, 12.692802249890509, 12.411447692845933, 12.0]",False,2098.6653164000018,2100.923834300018,2100.923834300018,2102.1468744000013,None,0,2.665987399959704,3.669042299967259,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.3999053000007,None,5811.180361442346,-13.0,2.7498817656987345e-05,1,"[0.6860227638625493, 0.6860227638625493, 0.6860227638625493, 0.6860227638625493]","[1153.0842273663154, 1727.6742580978307, 2588.58656744565, 3878.4975731117343]",Perfect_5th,"[6.634942028550877, 5.253629396202419, 2.1227880221156723, -3.0]",False,2103.4135831000167,2106.4936748000036,2106.4936748000036,2107.718863100017,['space'],1,3.7873787000135053,4.794827700010501,None,1,None,1,[0.7440464999817777],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.2642488000274,None,1319.5079107728945,-8.0,2.101351810032873e-05,1,"[0.7161694225468369, 0.7161694225468369, 0.7161694225468369, 0.7161694225468369]","[6649.903169142303, 4438.277888271381, 2962.1951045731294, 1977.0280407057928]",Perfect_5th,"[-3.0, -6.0, 1.4739359530235028, 3.43526397327203]",False,2112.5587226000207,2115.740531700023,2115.740531700023,2116.950255100004,['space'],1,3.8751063998788595,4.89215819988749,None,1,None,1,[0.39327709999633953],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.5171243000077,None,,,,,"[0.41207823928450976, 0.41207823928450976, 0.41207823928450976, 0.41207823928450976]","[442.6870857579253, 394.38935723901807, 351.36097281243354, 313.0270402831396]",Tone,"[11.6079989710239, 12.0, 12.46127946129036, 12.692802249890509]",True,2118.5298924000235,2120.79118510001,2120.79118510001,2121.9951,None,1,2.6817881999886595,3.698648999998113,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,10,0,10,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.284762700001,None,220.51213634080014,5.767674517343375,0.00043758080161176966,1,"[0.5128773904538749, 0.5128773904538749, 0.5128773904538749, 0.5128773904538749]","[350.0411971991412, 311.8512538810246, 277.82788233306235, 247.51650423417027]",Tone,"[12.46127946129036, 12.692802249890509, 12.613922452999732, 12.140918769099049]",False,2123.292909700016,2125.8506132000184,2125.8506132000184,2127.0632654000074,['space'],1,3.0960653999936767,4.12579019999248,None,1,None,1,[0.3084654999547638],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,11,0,11,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127.4732025000267,None,125.0,-2.0,0.0005740768107484417,1,"[0.7528016486079947, 0.7528016486079947, 0.7528016486079947, 0.7528016486079947]","[198.42513149602502, 176.77669529663694, 157.49013123685918, 140.30775603867164]",Tone,"[12.0, 12.635602034081144, 13.825011270946982, 14.285385275557555]",False,2131.6663539000147,2134.9542480000237,2134.9542480000237,2136.1789828000183,['space'],1,4.057107599830488,5.07034379983088,None,1,None,1,[0.6444122999673709],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.779597500019,None,4170.13966706323,-10.0,3.0246175827897406e-05,1,"[0.5208381215661323, 0.5208381215661323, 0.5208381215661323, 0.5208381215661323]","[6619.684094350489, 5897.468074150844, 5254.046747534562, 4680.82351242796]",Tone,"[-4.0, -7.0, -7.737642093698149, -6.426168930023824]",False,2137.7951884000213,2140.3820369000023,2140.3820369000023,2141.5979604000167,['space'],1,3.1152376999962144,4.133878799999366,None,1,None,1,[0.2653783999849111],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.988816100027,None,329.87697769322364,-3.0,6.708419191281203e-05,0,"[0.4838778366097063, 0.4838778366097063, 0.4838778366097063, 0.4838778366097063]","[831.2378961427881, 659.7539553864474, 523.6470614103135, 415.618948071394]",Major_3rd,"[4.0, 6.80272692949871, 10.01701877723087, 11.926694878212647]",False,2145.940158500016,2148.412776400015,2148.412776400015,2149.639280800009,None,0,2.9598983998585027,3.9716434998554178,None,1,None,1,,,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.9816380000266,None,568.4209675605794,3.1095892702922567,8.693123658963686e-05,1,"[0.6949584265290039, 0.6949584265290039, 0.6949584265290039, 0.6949584265290039]","[902.3120418664456, 803.8686414614085, 716.1655422311849, 638.0309635500436]",Tone,"[4.0, 4.060577118408513, 5.63663289417287, 7.0]",False,2150.9960970000247,2154.1028994000226,2154.1028994000226,2155.332284700009,['space'],1,3.8115973999956623,4.832500299991807,None,1,None,1,[0.2570113999536261],,,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
,,,,10,0,10,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.8911637000274,None,,,,,"[0.6829169674021851, 0.6829169674021851, 0.6829169674021851, 0.6829169674021851]","[4838.777711522455, 4310.8608605614, 3840.540414755511, 3421.5325324718515]",Tone,"[-7.0, -5.0, -2.0, 0.0]",True,2156.901356300019,2159.987378400023,2159.987378400023,2161.193718500028,None,1,3.7620352000230923,4.787270200031344,None,1,None,1,,,0,,,,,,ofgjwt,001,fr,0,0,2022-04-27_16h43.45.386,Cluster,2022.1.1,35.98645901557145,
