tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_both,Audiogram_frequency,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,15,0,15,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.6504644999513,None,727.2313701350705,3.0,6.0228013698269854e-05,0,"[0.7461278728633581, 0.7676872557713925, 0.4841002089087093, 0.7760109405398143]","[144.30098024708573, 216.20717990445078, 323.94474772238846, 485.3687080294859]",Perfect_5th,"[15.327392786078, 16.0, 20.80204783270314, 15.0]",False,2597.656326199998,2600.6774930999964,2600.6774930999964,2601.901211999997,None,0,3.797334959905129,4.810993459890597,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,15,0,15,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602.5491076000035,None,,,,,"[0.7359269355963682, 0.7226109412898227, 0.6640220103161394, 0.5125376985419822]","[462.00282262448934, 372.3395452982077, 914.2305182476538, 903.9330789498875]",None,"[15.372550712580114, 19.12277952867055, 6.0, 6.0]",True,2603.55988039996,2606.703867999953,2606.703867999953,2607.9363367999904,None,1,3.662551859859377,4.686456159863155,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,15,0,15,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.318383399979,None,8000.0,5.0,0.00032282711451732784,1,"[0.7934003954540351, 0.7822012178219626, 0.6335979596501661, 0.7349116126273547]","[133.64190015446115, 1162.3095831171504, 2985.907665168863, 231.03619957242526]",None,"[15.883884019586125, 5.284124547217322, 17.362623897012146, 17.0]",False,2609.336484999978,2612.572439099953,2612.572439099953,2613.797391799977,['space'],1,3.9733505799085833,4.98822667991044,None,1,None,1,[0.9459175000083633],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,15,0,15,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2614.3865664999466,None,125.0,6.0,0.0014420157515633036,0,"[0.7647386600354816, 0.6528011130178912, 0.44023886821228597, 0.4374340926882714]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[20.98075289920411, 18.617590404467318, 14.97933237528106, 14.744118982546988]",False,2615.408402799978,2618.2979216999956,2618.2979216999956,2619.4967359,None,0,3.335344679944683,4.353889679943677,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,15,0,15,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.823767099995,None,1513.8302638231874,2.3344877233998993,6.472535035926993e-05,0,"[0.7283095017829665, 0.7286296412298935, 0.6421733836316154, 0.4485307177614369]","[300.38196916177804, 450.0644301612452, 674.3347207610647, 1010.360484299964]",Perfect_5th,"[20.98075289920411, 16.0, 10.0, 5.426462069149605]",False,2620.8340264,2623.9528947999934,2623.9528947999934,2625.183394499996,None,0,3.578422359947581,4.5962851599324495,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,15,0,15,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.514628099976,None,164.93848884661182,-3.0,0.00027831859114393215,0,"[0.7941485813194941, 0.4989241202894587, 0.6688216690331021, 0.4790199559513111]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[19.0, 17.281977057807488, 15.0, 14.339567537691675]",False,2628.406825599959,2631.393294199952,2631.393294199952,2632.617410799954,None,0,3.4957203197991475,4.516582319804002,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.9363763,None,6538.61544460855,-1.0865581870397054,0.00012110327926911557,1,"[0.6016840655794203, 0.6016840655794203, 0.6016840655794203, 0.6016840655794203]","[1297.425629398391, 1943.942002248792, 2912.622059007191, 4364.002243277606]",Perfect_5th,"[6.390993840249913, 12.0, 17.0, 15.0]",False,2673.951682999963,2676.7752916999743,2676.7752916999743,2678.002995499992,['space'],1,3.4114770599408075,4.419114359887317,None,1,None,1,[0.36536649998743087],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.457032199949,None,,,,,"[0.49384256836230883, 0.43046980926836087, 0.7769161153901296, 0.4033029101140422]","[6302.291320898613, 769.0675612516461, 767.0296189855733, 6120.143763926882]",None,"[6.0, 8.622515359074454, 8.622515359074454, 6.726715130339082]",True,2679.4658836000017,2682.2019333999488,2682.2019333999488,2683.412080099981,None,1,3.1233424599049613,4.136733959894627,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683.6864560999675,None,3963.8089935791627,10.549794238151339,0.0002806469072224984,1,"[0.6323712245838825, 0.4687349902248976, 0.7997052243544922, 0.6423247507126566]","[1573.0386415521436, 1981.9044967895818, 2497.0431943865, 3146.077283104287]",Major_3rd,"[9.0, 12.52289804512909, 15.26914224171804, 17.65757271223528]",False,2684.701880299952,2687.6170329999877,2687.6170329999877,2688.8225586999906,['space'],1,3.568872659932822,4.583940159936901,None,1,None,1,[0.403106999990996],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,3,0,3,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689.3733612999786,None,250.0,9.0,0.0004720304381429618,1,"[0.7548003286729977, 0.6640621681211916, 0.5772911890616684, 0.6774543183025179]","[1259.9210498948732, 840.8964152537146, 561.2310241546866, 374.5767692191704]",Perfect_5th,"[6.0, 7.0, 12.355327238191471, 19.12277952867055]",False,2692.531661899993,2695.548280499992,2695.548280499992,2696.7548051999765,['space'],1,3.71412689978024,4.727686999773141,None,1,None,1,[0.2834624999668449],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697.3156639999943,None,926.3146058125061,0.0,4.1958168730872014e-05,0,"[0.7225810021627201, 0.781716347160107, 0.6257089175525659, 0.6995424100609728]","[183.804097465035, 275.3949799907933, 412.62624745651766, 618.2408266691692]",Perfect_5th,"[14.339567537691675, 20.0, 17.88825572092145, 11.47188555211849]",False,2698.3281727999565,2701.4975239999476,2701.4975239999476,2702.7092540999874,None,0,3.8585407598875463,4.87302415992599,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703.289573099988,None,164.93848884661182,4.0,0.0006230777132504799,0,"[0.42243015724743266, 0.42243015724743266, 0.42243015724743266, 0.42243015724743266]","[831.2378961427879, 554.7847360339226, 370.27438807164117, 247.1285050882241]",Perfect_5th,"[7.634078609966959, 13.0, 19.12277952867055, 18.617590404467318]",False,2704.320757999958,2706.6031903999974,2706.6031903999974,2707.8064757999964,None,0,2.712792879960034,3.7276583799393848,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,6,0,6,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.1179014999652,None,466.5164957684038,7.0,0.00016377497967009244,1,"[0.5054097948798844, 0.6312967149031489, 0.5391972890182815, 0.41849798945827593]","[1175.5479062836089, 933.0329915368076, 740.5487761432822, 587.7739531418044]",Major_3rd,"[5.284124547217322, 5.955121556066337, 9.0, 12.0]",False,2709.143628799997,2711.837804199953,2711.837804199953,2713.046722899948,['space'],1,3.1126118798856623,4.140835579892155,None,1,None,1,[0.2841968000284396],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713.3576450999826,None,,,,,"[0.4565234853652714, 0.557847921427103, 0.7962895176893722, 0.6942388866017053]","[1795.4315174215126, 820.3736491418666, 6690.408541122076, 178.10164965578278]",None,"[11.0, 7.634078609966959, 4.0, 14.126603313503237]",True,2714.3664393999497,2717.215751299984,2717.215751299984,2718.4494010999915,None,1,3.5161525599542074,4.533434659941122,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718.985070399998,None,5376.053194808105,4.0,0.00022010774220753492,1,"[0.4627885264133778, 0.4627885264133778, 0.4627885264133778, 0.4627885264133778]","[2133.488124218847, 2688.026597404053, 3386.701292746658, 4266.976248437693]",Major_3rd,"[13.468582492803527, 16.09584262251017, 17.64434753057462, 15.470557145006092]",False,2720.006646199967,2722.430692999973,2722.430692999973,2723.6193554999772,['space'],1,2.870111259922851,3.8744618599303067,None,1,None,1,[0.30860109999775887],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723.967106099997,None,1624.5047927124701,0.0,5.785700826325816e-05,0,"[0.773083432872199, 0.773083432872199, 0.773083432872199, 0.773083432872199]","[2578.7406168791576, 2297.396709994069, 2046.7477839935489, 1823.4449771164327]",Tone,"[16.0, 14.384666307639753, 13.0, 11.0]",False,2727.1459951999714,2730.4950160000008,2730.4950160000008,2731.7229969999753,None,0,4.106499619781971,5.120152519783005,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,10,0,10,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.3445790999685,None,,,,,"[0.4509941797445331, 0.5636641163977986, 0.7215629746517194, 0.41561204419560194]","[3831.0813077086877, 3413.1054261290847, 3040.731249016238, 2708.983571957839]",Tone,"[17.0, 17.64434753057462, 17.362623897012146, 16.09584262251017]",True,2733.3371316999546,2736.0971314999624,2736.0971314999624,2737.3061474999995,None,1,3.182402759906836,4.197878159931861,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2737.6091400999576,None,529.7575985322261,7.265893656062652,0.00015420107743626863,0,"[0.500674815550182, 0.6831086728283033, 0.697535808118769, 0.7389366705037935]","[210.23444229955075, 264.8787992661131, 333.72637486625456, 420.46888459910144]",Major_3rd,"[15.0, 19.799277483978315, 20.80204783270314, 17.0]",False,2738.6261246999493,2741.531141799991,2741.531141799991,2742.738397399953,None,0,3.6452516599092633,4.663273559883237,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.373828699987,None,6062.8662660415985,-1.0,0.00010590954282987185,0,"[0.6878062809449299, 0.4814023679009736, 0.6665448164301006, 0.5651886645187497]","[1203.0250360821178, 1802.5009252216623, 2700.6998923363826, 4046.477761207694]",Perfect_5th,"[5.693825703056729, 11.0, 16.09584262251017, 16.54979423815134]",False,2746.598273099982,2749.4691997999907,2749.4691997999907,2750.6820941999904,None,0,3.4138250597170554,4.4374871597392485,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.1018361999886,None,138.387509272185,9.883884019586125,0.0018831957994396953,1,"[0.7554762056686626, 0.7554762056686626, 0.7554762056686626, 0.7554762056686626]","[219.6764777979255, 195.70949247575652, 174.35733597454785, 155.33472711808915]",Tone,"[16.003153653638293, 14.339567537691675, 14.126603313503237, 14.744118982546988]",False,2752.110577799962,2755.4173701999825,2755.4173701999825,2756.6394657999626,['space'],1,4.042249259946402,5.064215459919069,None,1,None,1,[0.263847199967131],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757.263835199992,None,543.7410357050644,7.0,0.0001446685780174641,0,"[0.5647438782570136, 0.6985195495501357, 0.6340169932788171, 0.7536200295556363]","[138.72342831206592, 2890.5767170023432, 128.35683156220358, 265.1925448869198]",None,"[15.883884019586125, 17.0, 16.0, 19.799277483978315]",False,2758.2755659999675,2761.2124015999725,2761.2124015999725,2762.42872299999,None,0,3.6709815599024296,4.690977559890598,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.051087300002,None,163.11101248516627,8.298594675522626,0.0010393524443024263,0,"[0.6785438687665014, 0.6892060318007076, 0.6930271206502666, 0.5256628562395549]","[822.0279923989058, 548.6378627487207, 366.1718423518309, 244.39038432304537]",Perfect_5th,"[7.634078609966959, 13.0, 20.0, 18.0]",False,2764.0443690999527,2767.1314043999882,2767.1314043999882,2768.336071699974,None,0,3.6039243598934263,4.601747159904335,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768.736348599952,None,2143.5469250725882,4.0,0.0001236118849850806,0,"[0.48775926055629215, 0.759729720757801, 0.5332002531401719, 0.7056678936598729]","[3402.668643803426, 3031.4331330207992, 2700.6998923363826, 2406.0500721642356]",Tone,"[17.64434753057462, 17.362623897012146, 16.09584262251017, 15.0]",False,2771.985031899996,2774.7963254999486,2774.7963254999486,2776.007889499946,None,0,3.5207834597094916,4.526657259732019,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776.5819718999555,None,,,,,"[0.6663279447766103, 0.6005515178804021, 0.7386106252340562, 0.5725640354757748]","[2870.5777231644306, 5158.147276796421, 1783.2492224283876, 4324.592729920785]",None,"[17.0, 11.0, 11.0, 15.470557145006092]",True,2777.5887815000024,2780.628501899948,2780.628501899948,2781.847764499951,None,1,3.5986224599182606,4.6276609599008225,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782.297396399954,None,353.5533905932738,8.0,0.0002225841099115047,0,"[0.6395662006106381, 0.6395662006106381, 0.6395662006106381, 0.6395662006106381]","[561.2310241546867, 500.0000000000001, 445.44935907016975, 396.8502629920499]",Tone,"[12.355327238191471, 14.259268945125038, 16.0, 18.0]",False,2783.3214010999654,2786.2701396999764,2786.2701396999764,2787.4791809999733,None,0,3.59854517999338,4.6260396799771115,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,16,0,16,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.0116436999524,None,715.1574743018122,3.613931926345404,6.624419538601489e-05,1,"[0.6758794839040095, 0.6758794839040095, 0.6758794839040095, 0.6758794839040095]","[283.8104317574044, 357.5787371509062, 450.52097793125256, 567.6208635148087]",Major_3rd,"[20.633006653856143, 20.0, 16.0, 12.355327238191471]",False,2789.0278049999615,2792.1067528999993,2792.1067528999993,2793.3206156999804,['space'],1,3.719153759884648,4.722220759897027,None,1,None,1,[0.32571000000461936],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,17,0,17,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2802.552183499967,None,2258.3888194267283,8.0,0.00020230622377536298,1,"[0.6385835916574489, 0.5510706176165696, 0.5264214574544135, 0.6890295945903069]","[896.2421969278024, 1129.1944097133644, 1422.6958062214835, 1792.4843938556044]",Major_3rd,"[6.71683490903075, 5.284124547217322, 7.2981642474797095, 11.0]",False,2803.5394310999545,2806.2767048999667,2806.2767048999667,2807.4881320999702,['space'],1,3.4288724599173293,4.453965759894345,None,1,None,1,[0.374727200018242],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,17,0,17,0,1,0,1,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2808.0826790999854,None,,,,,"[0.4014077597126149, 0.4342080213173209, 0.670207475633728, 0.4021562609953544]","[3259.1952227124525, 3658.3229455259425, 4106.328666812228, 4609.198086381551]",Tone,"[17.65757271223528, 17.282368672321383, 16.0, 14.0]",True,2809.092504899949,2811.624808599998,2811.624808599998,2812.824592299992,None,1,2.918937159876805,3.927783459890634,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,17,0,17,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813.0944144999958,None,217.63764082403114,12.0,0.0009191766347331143,0,"[0.508845134130642, 0.658512054869858, 0.4715485343754702, 0.7537651028695358]","[3470.3279497085123, 1076.1493626022082, 4296.162573647094, 1973.5716550967588]",None,"[17.64434753057462, 5.192894796171436, 15.470557145006092, 12.52289804512909]",False,2814.1890159999602,2816.8447932999698,2816.8447932999698,2818.0645643000025,None,0,3.4248853199533187,4.452947219950147,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,17,0,17,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818.71547299996,None,215.03255767434723,10.0,0.0007462677539526949,0,"[0.750799400740373, 0.6661312834756064, 0.7035781992896843, 0.7810227285176214]","[543.3961315520743, 1509.432045066977, 3382.4818331780675, 3735.4246436248454]",None,"[13.0, 8.3344877233999, 17.64434753057462, 17.282368672321383]",False,2819.717113699997,2822.876894199988,2822.876894199988,2824.0904147999827,None,0,3.9182855599210598,4.927578259899747,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
